,ParticleId,Result:0,Result:1,Result:2
0,64,0.658108,0.615609,0.822607
3,154,0.782693,0.860408,0.430415
7,249,0.883276,0.277459,0.78077
43,586,0.249048,0.847022,0.819184
305,1051,0.185236,0.308094,0.698938
343,1097,0.0909131,0.574623,0.10904
400,1124,0.306743,0.540192,0.479861
442,1125,0.612207,0.516648,0.266692
489,1127,0.619203,0.610655,0.235522
544,1129,0.724395,0.73195,0.39753
589,1130,0.910933,0.684341,0.405627
651,1136,0.563625,0.123708,0.12503
723,1147,0.311117,0.88824,0.381317
764,1168,0.947037,0.140136,0.550573
849,1179,0.772666,0.133673,0.389865
890,1184,0.593893,0.246527,0.852688
944,1213,0.636415,0.709258,0.0767045
994,1238,0.651711,0.490069,0.305758
1054,1269,0.692436,0.909144,0.649628
1132,1353,0.754898,0.223922,0.224393
1234,1448,0.611636,0.720009,0.249985
1280,1498,0.361673,0.832372,0.799347
1326,1506,0.324344,0.78649,0.0670978
1369,1545,0.513976,0.437148,0.0594061
1466,1554,0.645997,0.256186,0.849976
1540,1689,0.56316,0.563654,0.902854
1640,1786,0.379353,0.537927,0.90854
1674,1788,0.594034,0.561245,0.870104
1798,1885,0.317025,0.48289,0.400277
1845,1919,0.672771,0.190853,0.455338
1927,1985,0.490404,0.0260562,0.681141
1970,1986,0.854395,0.635476,0.478099
2022,1987,0.807553,0.6426,0.486213
2119,2158,0.800178,0.162604,0.652206
2391,2641,0.317929,0.218429,0.988025
2457,2689,0.757111,0.13732,0.91498
2510,2690,0.0807003,0.0976292,0.788556
2614,2739,0.36567,0.220113,0.987565
2651,2780,0.13103,0.680946,0.0752966
2701,2786,0.275603,0.22296,0.995114
2735,2787,0.0784801,0.0941595,0.76329
2770,2829,0.202158,0.758928,0.0332397
2812,2833,0.0863749,0.545514,0.132424
2861,2835,0.0693046,0.103711,0.591079
2898,2878,0.258922,0.715143,0.00681123
2966,2883,0.0568541,0.214014,0.374768
3023,2931,0.056881,0.211508,0.377218
3093,2975,0.146167,0.146148,0.932868
3144,2979,0.0565305,0.221831,0.366384
3203,3023,0.0670136,0.113329,0.556693
3245,3027,0.0571859,0.268452,0.319992
3317,3071,0.163619,0.73325,0.0506228
3356,3072,0.0687864,0.0937946,0.61194
3386,3073,0.065901,0.111142,0.535141
3433,3075,0.0575309,0.313046,0.285703
3484,3120,0.171349,0.739504,0.0412135
3518,3121,0.0891303,0.557314,0.12541
3552,3123,0.0593749,0.346085,0.260252
3602,3166,0.0582248,0.299605,0.29866
3656,3168,0.0645826,0.118442,0.509605
3720,3171,0.0657859,0.412301,0.216432
