,ParticleId,Result:0,Result:1,Result:2
3,0,0.0759949,0.903111,0.342872
19,1,0.235507,0.897915,0.169015
60,2,0.094278,0.927251,0.395614
97,3,0.10638,0.93368,0.420228
136,4,0.117987,0.935721,0.438299
183,5,0.13022,0.933786,0.443216
221,6,0.142065,0.92843,0.431293
261,7,0.152844,0.922808,0.415199
293,8,0.16251,0.917897,0.397471
326,9,0.169542,0.913543,0.37966
367,10,0.174282,0.909669,0.36325
403,11,0.177727,0.90583,0.347361
435,12,0.179637,0.903007,0.335687
468,13,0.181089,0.90038,0.32564
502,14,0.181771,0.898397,0.318108
533,15,0.181436,0.898214,0.316315
561,16,0.180444,0.899062,0.317693
590,17,0.178757,0.90084,0.32179
619,18,0.176298,0.903574,0.328389
650,19,0.172504,0.907865,0.339788
680,20,0.167168,0.912902,0.352632
715,21,0.161043,0.917516,0.363003
748,22,0.154377,0.921247,0.367426
782,23,0.148691,0.923851,0.364581
820,24,0.144094,0.924822,0.352689
849,25,0.139254,0.923593,0.331641
889,26,0.135766,0.919776,0.30453
923,27,0.131306,0.913303,0.271952
958,28,0.126345,0.905502,0.238106
998,29,0.120795,0.893798,0.199601
1042,30,0.116312,0.876526,0.15662
1074,31,0.117639,0.860565,0.12187
1107,32,0.124984,0.857514,0.102521
1140,33,0.134692,0.85424,0.0881503
1169,34,0.143998,0.849947,0.0770769
1201,35,0.152633,0.848753,0.0712216
1230,36,0.159679,0.853829,0.0748409
1261,37,0.166043,0.863375,0.0864761
1293,38,0.175594,0.872378,0.101466
1317,39,0.185984,0.876788,0.112489
1345,40,0.195816,0.877301,0.118519
1378,41,0.204937,0.877815,0.123865
1407,42,0.212517,0.879539,0.130185
1431,43,0.218598,0.883244,0.138768
1450,44,0.223945,0.886752,0.146715
1479,45,0.226674,0.890493,0.153824
1504,46,0.229132,0.893127,0.159297
1526,47,0.229431,0.896623,0.165327
1552,48,0.230502,0.898066,0.167985
1575,49,0.233971,0.897477,0.168002
1612,50,0.0965039,0.929208,0.399881
1646,51,0.110215,0.936494,0.430528
1680,52,0.123489,0.937538,0.450258
1716,53,0.137907,0.933162,0.447149
1751,54,0.151202,0.926844,0.431004
1784,55,0.162656,0.920866,0.410628
1816,56,0.17239,0.915138,0.385681
1852,57,0.179066,0.909363,0.361066
1884,58,0.182702,0.904493,0.340623
1925,59,0.185414,0.899482,0.321824
1963,60,0.186328,0.895585,0.307749
1997,61,0.186237,0.89276,0.297375
2031,62,0.185827,0.891636,0.292467
2061,63,0.185069,0.891358,0.289974
2089,64,0.184313,0.892428,0.291508
2118,65,0.183318,0.89455,0.296113
2149,66,0.181812,0.89763,0.30348
2182,67,0.179507,0.902538,0.315855
2215,68,0.175415,0.908826,0.332691
2245,69,0.170394,0.915223,0.349078
2279,70,0.164483,0.920628,0.361338
2308,71,0.158702,0.92467,0.365945
2336,72,0.152813,0.927033,0.35956
2367,73,0.148069,0.927124,0.343249
2398,74,0.14514,0.924526,0.317961
2428,75,0.140973,0.920326,0.287482
2459,76,0.136741,0.914417,0.254564
2491,77,0.130341,0.905652,0.217184
2522,78,0.124737,0.893751,0.179839
2559,79,0.122393,0.88377,0.14852
2590,80,0.125496,0.880559,0.129372
2618,81,0.132806,0.87875,0.11638
2644,82,0.14138,0.875768,0.107038
2669,83,0.148914,0.875382,0.103426
2695,84,0.155271,0.879453,0.107611
2723,85,0.16338,0.885293,0.117509
2753,86,0.174564,0.890637,0.129512
2783,87,0.186866,0.89265,0.138597
2809,88,0.19769,0.89259,0.144146
2839,89,0.207054,0.892196,0.148159
2859,90,0.214122,0.892531,0.15206
2888,91,0.21974,0.894572,0.158085
2915,92,0.224085,0.897387,0.165233
2942,93,0.226589,0.89951,0.170127
2972,94,0.228208,0.901322,0.174106
2994,95,0.228838,0.902644,0.176603
3011,96,0.229749,0.902242,0.17573
3045,97,0.233474,0.8995,0.171684
3081,98,0.0985187,0.931095,0.403952
3119,99,0.113179,0.938563,0.439377
3152,100,0.127953,0.938461,0.458945
3187,101,0.144117,0.932302,0.449057
3222,102,0.158239,0.925579,0.4296
3256,103,0.170424,0.9187,0.401788
3288,104,0.179878,0.911877,0.37014
3323,105,0.185197,0.904843,0.340926
3357,106,0.188382,0.898186,0.316298
3386,107,0.188828,0.893165,0.298054
3420,108,0.187407,0.889868,0.284595
3444,109,0.185953,0.888041,0.276311
3471,110,0.184718,0.887486,0.27241
3504,111,0.183509,0.887283,0.269862
3530,112,0.182485,0.888509,0.271233
3557,113,0.181977,0.891218,0.276974
3585,114,0.181924,0.894994,0.286735
3616,115,0.181482,0.899983,0.299816
3649,116,0.17952,0.906563,0.316925
3680,117,0.175564,0.913789,0.335895
3708,118,0.170577,0.920142,0.350858
3741,119,0.164639,0.925262,0.359574
3775,120,0.159374,0.92808,0.355609
3808,121,0.15493,0.928549,0.342003
3836,122,0.15232,0.92671,0.321071
3872,123,0.149411,0.92404,0.296839
3905,124,0.144721,0.919727,0.265722
3938,125,0.138438,0.912914,0.230337
3967,126,0.132655,0.904417,0.195552
3998,127,0.129365,0.897645,0.167734
4027,128,0.131146,0.89533,0.150492
4054,129,0.137664,0.894503,0.141186
4085,130,0.144504,0.893346,0.134495
4118,131,0.15022,0.895803,0.135805
4140,132,0.156797,0.899376,0.140573
4169,133,0.16535,0.902706,0.147498
4200,134,0.176301,0.905307,0.155926
4229,135,0.188006,0.90675,0.164583
4260,136,0.199652,0.905822,0.169105
4286,137,0.208222,0.90578,0.173702
4311,138,0.215252,0.905033,0.175845
4337,139,0.220805,0.905395,0.179358
4361,140,0.224391,0.906785,0.183994
4380,141,0.226862,0.907583,0.186659
4408,142,0.227746,0.908471,0.188575
4425,143,0.228733,0.90778,0.187081
4446,144,0.229709,0.905753,0.182733
4476,145,0.233046,0.901391,0.175187
4512,146,0.100136,0.93269,0.407202
4549,147,0.115523,0.940167,0.447673
3546,148,0.13198,0.938648,0.463827
3578,149,0.14896,0.932052,0.451829
3611,150,0.163872,0.924257,0.426291
3642,151,0.176651,0.916838,0.392434
3676,152,0.185184,0.908419,0.354452
3712,153,0.189589,0.899863,0.320855
3744,154,0.190273,0.893184,0.296495
3778,155,0.187547,0.88843,0.277327
3807,156,0.184457,0.884997,0.263402
3835,157,0.18262,0.883317,0.25639
3869,158,0.181288,0.883257,0.253888
3896,159,0.180497,0.884124,0.253893
3925,160,0.179745,0.886453,0.257244
3955,161,0.179451,0.890139,0.264225
3985,162,0.180139,0.895491,0.277551
4019,163,0.180998,0.900836,0.292616
4050,164,0.180598,0.906777,0.30802
4082,165,0.178302,0.913554,0.325851
4116,166,0.174688,0.920095,0.340989
4149,167,0.170481,0.924873,0.34949
4180,168,0.166297,0.928066,0.349202
4216,169,0.162296,0.929271,0.338659
4247,170,0.159369,0.928404,0.321383
4280,171,0.156199,0.92654,0.300161
4314,172,0.151887,0.923418,0.274103
4346,173,0.146915,0.918775,0.244075
4378,174,0.140987,0.913461,0.214211
4404,175,0.138408,0.910163,0.192048
4430,176,0.139551,0.909068,0.178196
