,ParticleId,Result:0,Result:1,Result:2
0,586,0.822893,0.653985,0.208715
3,1036,0.590108,0.933925,0.203391
9,1037,0.589938,0.955042,0.479561
18,1038,0.912512,0.603638,0.678776
25,1051,0.95398,0.127912,0.402819
29,1124,0.939197,0.246607,0.64881
38,1128,0.982813,0.625794,0.563283
55,1130,0.846092,0.816867,0.270108
88,1179,0.223033,0.812406,0.60132
109,1184,0.14728,0.845681,0.567758
156,1353,0.299939,0.792706,0.168707
194,1402,0.851711,0.66869,0.439858
251,1553,0.82396,0.769908,0.464019
296,1554,0.202618,0.595316,0.565493
339,1885,0.673516,0.258364,0.313372
376,1919,0.919406,0.740259,0.771358
416,2158,0.156773,0.735237,0.619661
562,3529,0.777107,0.0542247,0.566585
599,3532,0.175385,0.859446,0.216592
635,3571,0.403719,0.625226,0.0983472
662,3575,0.52268,0.0863185,0.54763
695,3586,0.850708,0.78129,0.277919
769,3631,0.258624,0.668826,0.242076
804,3636,0.189435,0.758405,0.210796
835,3661,0.83976,0.101285,0.390333
874,3662,0.833395,0.876044,0.438878
918,3687,0.88612,0.695841,0.373593
961,3755,0.287421,0.789793,0.0398806
1022,3850,0.789298,0.889594,0.147646
1063,3898,0.589558,0.656114,0.723201
1099,3900,0.506283,0.908049,0.591791
1112,3945,0.873566,0.743332,0.315301
1149,3948,0.365408,0.359344,0.348063
1214,4041,0.25704,0.738432,0.69041
1249,4043,0.146616,0.625472,0.72166
1330,4293,0.286986,0.381676,0.593974
1377,4393,0.205957,0.540597,0.528769
1411,4417,0.819228,0.818478,0.50664
1463,4437,0.21159,0.453357,0.232479
1494,4453,0.164178,0.801108,0.242599
1525,4456,0.858225,0.110126,0.337296
1562,4458,0.911563,0.215601,0.265186
1597,4460,0.818845,0.217299,0.763958
1632,4462,0.742041,0.0478187,0.471512
1666,4463,0.479107,0.654834,0.0539682
1709,4484,0.180063,0.131414,0.338892
1772,4490,0.949798,0.217176,0.359457
1952,5924,0.552375,0.30993,0.231189
1984,5925,0.899631,0.151487,0.471512
2013,5926,0.888156,0.782503,0.548813
2053,5928,0.983537,0.619183,0.386793
2103,5929,0.469193,0.694971,0.237927
2177,5970,0.380036,0.497778,0.213773
2222,5977,0.325099,0.355645,0.107142
2274,5983,0.369077,0.40887,0.413334
2307,6016,0.951014,0.579766,0.260057
2319,6017,0.873533,0.745475,0.313296
