,ParticleId,Result:0,Result:1,Result:2
2,154,0.804106,0.840435,0.275785
16,586,0.709748,0.487372,0.385641
49,1036,0.533911,0.913957,0.414056
69,1037,0.586143,0.888129,0.579775
102,1038,0.575803,0.864557,0.589228
141,1051,0.210072,0.466079,0.433993
254,1128,0.968132,0.672368,0.172861
295,1130,0.857754,0.744909,0.335626
346,1179,0.543384,0.274707,0.133576
377,1184,0.30193,0.195801,0.21832
424,1213,0.802124,0.604761,0.0338173
487,1353,0.782293,0.132119,0.328521
544,1402,0.543552,0.793966,0.374886
655,1553,0.628772,0.679368,0.216925
686,1554,0.261187,0.344978,0.474684
746,1885,0.326835,0.310401,0.635739
802,1919,0.637803,0.80325,0.205406
859,1985,0.493587,0.524438,0.635696
938,2158,0.465687,0.135062,0.476478
1172,3529,0.193929,0.316076,0.252299
1219,3532,0.26805,0.273255,0.28026
1264,3571,0.803135,0.138475,0.393054
1323,3575,0.531148,0.0436837,0.477712
1358,3586,0.796208,0.68331,0.282638
1407,3587,0.906068,0.735712,0.866137
1461,3599,0.506461,0.77208,0.00389483
1494,3614,0.921627,0.485809,0.723107
1532,3615,0.901962,0.85249,0.879813
1590,3631,0.327313,0.544104,0.245009
1636,3636,0.252618,0.795996,0.665626
1679,3661,0.206729,0.756812,0.475554
1730,3662,0.892928,0.799747,0.261434
1774,3682,0.364365,0.509706,0.558944
1822,3687,0.80151,0.714269,0.363851
1867,3755,0.259022,0.365227,0.130288
1926,3803,0.903907,0.75913,0.867531
1980,3850,0.837501,0.80108,0.219851
2008,3898,0.817027,0.654095,0.881733
2053,3900,0.445987,0.878622,0.0519457
2076,3945,0.812336,0.710743,0.314814
2116,3948,0.355475,0.797714,0.102113
2228,4041,0.447048,0.420131,0.0850728
2264,4043,0.273545,0.305933,0.192691
2296,4081,0.350884,0.172469,0.230951
2376,4140,0.899472,0.713103,0.701035
2473,4293,0.409198,0.87178,0.763361
2542,4393,0.364964,0.204936,0.457164
2598,4417,0.757502,0.642783,0.507115
2690,4437,0.28509,0.619859,0.5745
2743,4446,0.301311,0.654821,0.453384
2786,4453,0.240445,0.367117,0.52445
2825,4456,0.158201,0.686856,0.438341
2863,4458,0.787119,0.168102,0.113128
2899,4460,0.898797,0.138436,0.115882
2946,4462,0.250237,0.693461,0.152765
3002,4463,0.34672,0.956288,0.219754
3055,4484,0.459939,0.320649,0.17935
3117,4485,0.547272,0.421865,0.297539
3172,4488,0.914779,0.886754,0.686879
3215,4490,0.61134,0.377707,0.0124806
3238,4494,0.527514,0.074262,0.632888
3579,5924,0.388036,0.134833,0.490525
3615,5925,0.775832,0.0941237,0.245368
3656,5926,0.838928,0.79736,0.265517
3723,5929,0.667538,0.391199,0.0101425
3781,5932,0.726039,0.45393,0.122077
3873,5970,0.69366,0.273757,0.253902
3915,5977,0.169505,0.335912,0.335877
3982,5983,0.759768,0.232932,0.379567
4040,5989,0.331806,0.444096,0.5403
4085,6016,0.948611,0.637522,0.243373
4101,6017,0.816051,0.708939,0.311997
4136,6019,0.624614,0.528643,0.00252356
4210,6027,0.859021,0.891867,0.685903
4305,6040,0.782527,0.904097,0.531524
4362,6048,0.681466,0.93985,0.44922
4406,6061,0.767171,0.239531,0.446206
4444,6063,0.61826,0.897026,0.840335
4481,6072,0.433839,0.712823,0.0155148
4579,6091,0.748986,0.70723,0.590012
4615,6136,0.280498,0.813561,0.785726
4671,6145,0.94404,0.57982,0.595685
4810,6205,0.227797,0.627054,0.478768
4849,6252,0.904227,0.100619,0.632849
4933,6300,0.840207,0.833199,0.173338
4970,6346,0.660545,0.882716,0.821652
5034,6434,0.352165,0.801701,0.841666
5080,6481,0.199095,0.849239,0.270096
5132,6482,0.811045,0.38977,0.466081
5194,6492,0.686559,0.823775,0.256042
5282,6529,0.677275,0.768358,0.56488
5353,6540,0.206767,0.649836,0.181528
5395,6541,0.37538,0.129354,0.532193
5468,6626,0.941077,0.208157,0.154999
5521,6627,0.66634,0.878091,0.0990537
5608,6675,0.500938,0.125388,0.593758
5661,6687,0.483336,0.459221,0.0350816
5751,6722,0.450673,0.558647,0.648141
5802,6734,0.264013,0.777577,0.463618
5856,6736,0.443699,0.973651,0.502123
5955,6768,0.343198,0.924334,0.190053
