,ParticleId,Result:0,Result:1,Result:2
2,586,0.742434,0.838496,0.272465
15,1036,0.605181,0.945544,0.578525
19,1037,0.674332,0.908865,0.712883
26,1038,0.986392,0.441016,0.537158
54,1124,0.973698,0.236923,0.573555
126,1130,0.864888,0.793368,0.424714
187,1179,0.244667,0.664824,0.723032
232,1184,0.179736,0.775338,0.786255
319,1353,0.26335,0.832384,0.53941
385,1402,0.844682,0.652614,0.237309
473,1553,0.891926,0.633656,0.381717
514,1554,0.241917,0.431368,0.362009
588,1885,0.541476,0.398593,0.18167
634,1919,0.964362,0.65261,0.804336
677,2158,0.166714,0.620055,0.638573
871,3529,0.889952,0.0884297,0.622922
910,3532,0.182439,0.856007,0.615224
969,3571,0.253666,0.86462,0.310257
1014,3575,0.741043,0.0930354,0.634338
1057,3586,0.859281,0.780313,0.37989
1156,3631,0.231555,0.719863,0.405718
1213,3636,0.177531,0.765239,0.500751
1243,3661,0.890435,0.143361,0.30377
1293,3662,0.911121,0.765386,0.572814
1353,3687,0.873624,0.711358,0.257087
1402,3755,0.180608,0.931852,0.372399
1482,3850,0.778325,0.929777,0.4388
1552,3898,0.744145,0.508901,0.614852
1605,3900,0.58907,0.791633,0.749091
1636,3945,0.872096,0.75551,0.316905
1702,3948,0.405709,0.433212,0.198337
1768,4041,0.250597,0.528906,0.62403
1805,4043,0.15065,0.471192,0.546597
1910,4293,0.409664,0.206774,0.437468
1979,4393,0.275812,0.389111,0.310468
2028,4417,0.918636,0.652853,0.521479
2114,4437,0.182374,0.515755,0.18802
2171,4453,0.166518,0.785997,0.567203
2207,4456,0.887855,0.160804,0.240611
2254,4458,0.835199,0.295208,0.107241
2288,4460,0.872541,0.289867,0.735493
2322,4462,0.860595,0.0709848,0.492623
2389,4463,0.303386,0.915375,0.278839
2436,4484,0.346478,0.0536994,0.387851
2490,4485,0.501603,0.326071,0.668018
2527,4490,0.914748,0.288639,0.166324
2742,5924,0.411627,0.557055,0.132964
2780,5925,0.933317,0.183496,0.349812
2848,5926,0.963741,0.615809,0.510917
2912,5928,0.954419,0.652444,0.209346
2984,5929,0.478739,0.759203,0.557604
3035,5932,0.959361,0.398576,0.159082
3092,5970,0.30009,0.752194,0.278852
3140,5977,0.18696,0.547689,0.088813
3226,5983,0.428377,0.456596,0.245051
3284,6016,0.872925,0.773035,0.130746
3305,6017,0.872645,0.756584,0.319851
3354,6019,0.73798,0.581916,0.803897
3465,6061,0.449203,0.360182,0.367243
3525,6063,0.792565,0.591748,0.712719
3584,6072,0.703958,0.420165,0.0399534
3672,6136,0.261258,0.409001,0.687618
3729,6205,0.149236,0.415558,0.207664
3854,6346,0.723458,0.721021,0.799657
3921,6434,0.368894,0.575418,0.843548
3974,6481,0.3251,0.263683,0.266118
4042,6482,0.798691,0.646644,0.119143
4143,6529,0.647265,0.956852,0.344962
4187,6540,0.419288,0.474794,0.0751449
4227,6541,0.769927,0.137661,0.592731
4287,6675,0.784433,0.218575,0.283398
4331,6687,0.443204,0.650027,0.0296603
4409,6722,0.447119,0.701158,0.263754
4465,6734,0.133249,0.36563,0.253452
4530,6736,0.62925,0.818016,0.79104
4591,6768,0.349885,0.723319,0.814471
4668,6785,0.877141,0.704908,0.198949
4724,6799,0.243188,0.512358,0.408074
4792,6814,0.296541,0.252727,0.578464
4857,6833,0.317682,0.383326,0.591385
4899,6834,0.24126,0.284817,0.208366
4918,6835,0.872173,0.748274,0.325449
4957,6848,0.269163,0.244776,0.137991
5018,6855,0.925437,0.570195,0.245771
5098,6862,0.498021,0.0909401,0.292692
5152,6864,0.364749,0.539996,0.245861
5208,6900,0.239413,0.279035,0.22262
5257,6907,0.108283,0.78356,0.487376
5335,6910,0.617911,0.311053,0.170148
5389,6911,0.113919,0.787667,0.24242
5430,6912,0.354353,0.25734,0.351542
5498,6941,0.721891,0.960685,0.346675
5541,6954,0.873836,0.787037,0.334367
5613,6956,0.290943,0.493624,0.174256
5657,6996,0.565297,0.143812,0.445785
5723,7003,0.0655523,0.322407,0.264843
5892,7729,0.0104403,0.555122,0.552638
6052,8332,0.236438,0.849949,0.366464
6107,8337,0.894109,0.660349,0.198646
6201,8372,0.714181,0.234283,0.309953
6343,8386,0.702438,0.331185,0.47751
6467,8421,0.198659,0.749732,0.637196
6521,8423,0.1832,0.715658,0.632442
6604,8437,0.27326,0.504135,0.656836
6708,8466,0.212277,0.795725,0.774169
6770,8467,0.952423,0.663143,0.549146
6834,8469,0.673864,0.810162,0.360132
6890,8470,0.200593,0.800539,0.198841
6929,8471,0.0545029,0.469952,0.278852
6966,8472,0.0911386,0.233485,0.241333
7035,8489,0.161412,0.662286,0.430963
7089,8490,0.275731,0.373469,0.344398
7152,8491,0.95075,0.576066,0.186401
7185,8492,0.834129,0.155055,0.279989
7230,8503,0.145205,0.755381,0.757848
7306,8517,0.181754,0.905272,0.644112
7350,8518,0.944932,0.109777,0.469005
7399,8519,0.0904893,0.65193,0.43935
7509,8545,0.867021,0.479909,0.198765
7574,8594,0.259315,0.571095,0.751662
7606,8595,0.865962,0.746659,0.321381
7663,8606,0.840603,0.802182,0.0994889
7730,8645,0.872627,0.772915,0.42102
7805,8690,0.928807,0.424755,0.266246
7874,8693,0.944223,0.611065,0.394529
7936,8738,0.773262,0.699838,0.708608
7979,8739,0.319308,0.364886,0.776994
8017,8845,0.864037,0.755269,0.323135
8080,8883,0.202841,0.425797,0.162976
8125,8930,0.888654,0.652873,0.307133
8173,8931,0.157144,0.683511,0.513716
8234,8989,0.250218,0.78246,0.337558
8295,8990,0.977498,0.706758,0.722536
8346,9000,0.825729,0.839997,0.124088
8412,9027,0.759001,0.598429,0.0451102
8456,9074,0.481755,0.396975,0.111619
8523,9075,0.195295,0.7456,0.235226
8569,9088,0.919478,0.307356,0.123156
8665,9147,0.0686451,0.685222,0.305925
8722,9169,0.186133,0.692372,0.54012
8779,9170,0.191474,0.793779,0.488097
8841,9171,0.692295,0.800032,0.717133
8888,9198,0.205134,0.487021,0.464316
8952,9199,0.226024,0.684485,0.732633
9000,9202,0.19558,0.943559,0.33445
9046,9217,0.238498,0.389444,0.552662
9122,9236,0.243476,0.866903,0.438806
9161,9245,0.360016,0.560435,0.8421
9212,9248,0.25483,0.486055,0.735056
9254,9250,0.368095,0.556124,0.116844
9303,9251,0.0541511,0.548558,0.274848
9356,9264,0.275649,0.621111,0.918329
9411,9266,0.299723,0.72387,0.645598
9455,9267,0.243661,0.308804,0.162808
9514,9290,0.380967,0.255577,0.229203
9588,9293,0.564737,0.123046,0.648237
9630,9294,0.279737,0.623619,0.0743496
9665,9296,0.284678,0.117319,0.191347
9714,9300,0.275619,0.455744,0.698781
9758,9301,0.308563,0.537386,0.871717
9802,9302,0.231009,0.842241,0.0684086
9876,9314,0.251793,0.852255,0.579901
9932,9340,0.240382,0.90737,0.297716
9975,9354,0.391714,0.148789,0.50276
10041,9356,0.353012,0.686908,0.115736
10126,9361,0.729084,0.743256,0.707792
10189,9393,0.39033,0.442706,0.344024
10263,9402,0.850404,0.82694,0.415876
10343,9405,0.460307,0.974985,0.505349
10392,9407,0.266047,0.857676,0.77731
10453,9414,0.799714,0.827459,0.0524207
10493,9448,0.107509,0.605989,0.643338
10551,9450,0.943615,0.582102,0.201826
10597,9457,0.619755,0.22623,0.416667
10643,9501,0.762361,0.24283,0.249207
