,ParticleId,Result:0,Result:1,Result:2
0,64,0.758405,0.734448,0.597873
3,154,0.734258,0.634228,0.193558
4,249,0.964691,0.594777,0.627309
27,586,0.676905,0.402557,0.284555
81,1036,0.0607863,0.110957,0.629266
114,1037,0.0328252,0.521492,0.363257
150,1038,0.0385156,0.689106,0.323187
216,1051,0.346559,0.863461,0.419064
256,1124,0.417458,0.243296,0.181945
352,1130,0.870635,0.600913,0.311958
403,1136,0.698782,0.76637,0.800493
462,1147,0.697754,0.472612,0.143559
533,1179,0.332851,0.454279,0.6196
574,1184,0.378023,0.722339,0.645108
624,1213,0.686483,0.734819,0.619564
707,1269,0.884857,0.695462,0.0534666
786,1353,0.650371,0.1276,0.478182
812,1402,0.323573,0.461868,0.831436
936,1498,0.465294,0.793254,0.487159
991,1545,0.820895,0.944918,0.700151
1050,1553,0.206801,0.395402,0.757202
1101,1554,0.221576,0.427714,0.475086
1199,1788,0.798345,0.813074,0.101474
1249,1885,0.60667,0.0889067,0.334493
1298,1919,0.818253,0.0679399,0.306623
1406,1985,0.449453,0.894205,0.697849
1527,2158,0.326377,0.172021,0.545041
2157,3526,0.886838,0.314693,0.40379
2220,3529,0.351649,0.433929,0.506026
2267,3532,0.368622,0.804602,0.648005
2314,3571,0.51319,0.163671,0.182357
2366,3574,0.762859,0.262117,0.837347
2430,3575,0.264689,0.586351,0.475663
2504,3583,0.875595,0.557033,0.865074
2548,3586,0.680745,0.652759,0.542032
2603,3587,0.122336,0.379753,0.536738
2638,3599,0.208768,0.108358,0.404705
2696,3614,0.157025,0.255043,0.518136
2743,3615,0.645847,0.138219,0.869449
2814,3630,0.995994,0.374931,0.260078
2870,3631,0.763888,0.262182,0.662394
2924,3636,0.282514,0.814869,0.343095
2988,3648,0.652598,0.447807,0.0499278
3048,3661,0.476246,0.556712,0.101276
3139,3678,0.941479,0.30294,0.631012
3162,3682,0.341359,0.623222,0.820948
3220,3687,0.624216,0.752087,0.482117
3271,3755,0.361347,0.255966,0.687016
3328,3762,0.936776,0.685645,0.594878
3399,3803,0.125882,0.333391,0.533048
3466,3850,0.919908,0.712825,0.279307
3512,3860,0.684292,0.672463,0.0235282
3551,3898,0.558441,0.239561,0.0643013
3592,3900,0.159191,0.383083,0.262937
3683,3945,0.784443,0.688847,0.366724
3729,3948,0.128147,0.469071,0.254331
3809,3995,0.930627,0.377426,0.404511
3864,3996,0.770998,0.407372,0.203784
3923,4033,0.52331,0.550548,0.638572
3975,4041,0.553477,0.265314,0.69943
4025,4043,0.313754,0.568863,0.67572
4076,4081,0.384029,0.749349,0.636015
4137,4091,0.77623,0.245653,0.816621
4191,4138,0.726654,0.898077,0.506471
4253,4140,0.79963,0.19896,0.236946
4290,4141,0.214942,0.639479,0.105945
4330,4144,0.282787,0.0409543,0.384446
4375,4193,0.450695,0.263221,0.923467
4447,4286,0.585656,0.393198,0.755235
4502,4287,0.812187,0.558649,0.63282
4539,4293,0.443505,0.0260635,0.664182
4640,4385,0.780965,0.305548,0.0713263
4691,4393,0.298959,0.195644,0.607573
4752,4417,0.691109,0.469987,0.416051
4819,4435,0.81043,0.241288,0.138249
4856,4436,0.416717,0.253814,0.180503
4909,4437,0.309835,0.904483,0.542561
4976,4446,0.708188,0.310927,0.300192
5019,4453,0.244525,0.325698,0.421962
5088,4456,0.444004,0.804076,0.0921305
5129,4458,0.47815,0.123599,0.405905
5169,4460,0.498765,0.11916,0.334732
5229,4462,0.761196,0.134348,0.334617
5280,4463,0.216718,0.559107,0.224289
5334,4484,0.496095,0.184886,0.679732
5390,4485,0.478958,0.708797,0.0193151
5450,4488,0.664543,0.65875,0.154362
5490,4490,0.484881,0.156238,0.259842
5528,4494,0.204996,0.10002,0.304236
5574,4495,0.547415,0.460238,0.709348
5628,4497,0.420969,0.766379,0.676182
5990,5924,0.319583,0.16548,0.452533
6047,5925,0.640045,0.240337,0.443295
6098,5926,0.883408,0.631339,0.241911
6177,5929,0.17599,0.521247,0.201285
6239,5930,0.732357,0.626835,0.12559
6283,5931,0.789233,0.64143,0.789037
6330,5932,0.187808,0.721843,0.170301
6368,5938,0.718967,0.0984035,0.849536
6416,5939,0.35785,0.0880944,0.83413
6476,5970,0.385446,0.893512,0.117752
6517,5976,0.916478,0.391055,0.798447
6576,5977,0.283767,0.724213,0.385468
6614,5981,0.137491,0.363355,0.126271
6723,5983,0.392942,0.591613,0.100985
6763,5987,0.4602,0.242872,0.0859816
6805,5989,0.197246,0.70664,0.573168
6853,5990,0.123029,0.204955,0.436578
6939,6017,0.796177,0.654274,0.364575
6977,6019,0.14091,0.41406,0.226673
7036,6024,0.638373,0.936155,0.412642
7089,6026,0.751368,0.269862,0.835255
7147,6027,0.698054,0.343396,0.128149
7207,6028,0.934428,0.46576,0.5311
7273,6029,0.810442,0.382615,0.121162
7320,6037,0.916727,0.376415,0.807663
7371,6038,0.667889,0.737339,0.0333786
7427,6039,0.950928,0.578712,0.723233
