,ParticleId,Result:0,Result:1,Result:2
1,64,0.378288,0.92392,0.363745
9,154,0.843209,0.184949,0.79406
19,249,0.412994,0.919172,0.36603
75,586,0.021382,0.451973,0.284599
283,1035,0.0878121,0.36253,0.133551
433,1051,0.392803,0.450189,0.175515
534,1124,0.769084,0.404137,0.30021
591,1125,0.836735,0.547953,0.267668
640,1127,0.848696,0.50293,0.284123
748,1129,0.900037,0.435979,0.3687
792,1130,0.954536,0.426262,0.496515
893,1136,0.258436,0.248245,0.697442
957,1147,0.604957,0.173875,0.179161
1008,1168,0.396397,0.82631,0.164058
1109,1179,0.206713,0.365331,0.52208
1151,1184,0.317526,0.471294,0.231587
1203,1213,0.711546,0.101603,0.356345
1322,1238,0.859011,0.399783,0.358574
1393,1269,0.329611,0.53827,0.108869
1481,1353,0.765644,0.256488,0.183156
1654,1448,0.863033,0.615989,0.257902
1739,1498,0.00212639,0.417968,0.759746
1823,1506,0.376381,0.0960911,0.361928
1880,1545,0.226228,0.310102,0.594609
1997,1554,0.183568,0.349275,0.625699
2071,1689,0.807358,0.140976,0.28981
2190,1786,0.672483,0.245881,0.86231
2249,1788,0.180516,0.80673,0.52087
2366,1885,0.687143,0.521072,0.229157
2403,1919,0.48511,0.781402,0.638146
2496,1936,0.855387,0.66499,0.302357
2556,1985,0.320856,0.261237,0.409786
2616,1986,0.933113,0.491676,0.353571
2670,1987,0.920132,0.522714,0.323649
2818,2158,0.499768,0.323299,0.873983
3396,2691,0.221413,0.538945,0.0117995
3874,2976,0.213712,0.57574,0.00536322
4349,3214,0.0474298,0.224231,0.28796
5570,3505,0.143274,0.462065,0.0563738
5642,3526,0.421088,0.474017,0.839336
5695,3529,0.196764,0.914488,0.754594
5742,3532,0.502493,0.775121,0.269693
5789,3535,0.836365,0.407503,0.654085
5834,3536,0.842495,0.481097,0.694942
5943,3571,0.765515,0.340967,0.395375
5994,3574,0.28079,0.532852,0.391604
6042,3575,0.201214,0.123381,0.549922
6084,3576,0.78691,0.0813351,0.516815
6139,3580,0.0348192,0.825352,0.680941
6217,3583,0.438434,0.239786,0.798176
6284,3586,0.884214,0.479601,0.668327
6339,3587,0.521639,0.43508,0.727564
6400,3599,0.630227,0.29487,0.378183
6460,3614,0.625969,0.874486,0.367698
6510,3615,0.559099,0.87251,0.416613
6579,3616,0.817371,0.399993,0.327264
6641,3630,0.522715,0.442406,0.941266
6695,3631,0.0332659,0.82555,0.421322
6777,3634,0.186707,0.902988,0.600254
6835,3636,0.460698,0.380892,0.162922
6884,3648,0.445679,0.530883,0.724359
6931,3661,0.408448,0.847475,0.403866
7048,3673,0.553486,0.568113,0.0779539
7122,3678,0.0812524,0.736299,0.301672
7169,3682,0.0668794,0.685966,0.468769
7216,3687,0.876015,0.497103,0.683132
7348,3724,0.839288,0.449062,0.644466
7401,3755,0.381981,0.345648,0.321722
7482,3762,0.224283,0.442947,0.901903
7586,3803,0.729217,0.378861,0.592745
7655,3849,0.866435,0.697868,0.626749
7708,3850,0.9547,0.572001,0.662304
7777,3860,0.250295,0.237189,0.489887
7833,3897,0.997923,0.398584,0.479189
7895,3898,0.597133,0.206501,0.502061
7954,3900,0.603655,0.779428,0.483752
8009,3937,0.575156,0.129822,0.726047
8065,3945,0.923208,0.778054,0.589256
8113,3948,0.374538,0.447397,0.330949
8181,3993,0.991136,0.410433,0.570277
8237,3995,0.299835,0.871356,0.277299
8295,3996,0.534651,0.272458,0.878187
8346,4033,0.848705,0.524946,0.698579
8391,4041,0.526668,0.289342,0.851459
8454,4043,0.346378,0.123864,0.775687
8505,4044,0.554963,0.557353,0.0794177
8571,4081,0.366596,0.457852,0.199742
8613,4091,0.270831,0.573057,0.402882
8674,4138,0.369681,0.288613,0.21651
8725,4140,0.361734,0.450886,0.717889
8778,4141,0.480196,0.231508,0.397685
8853,4144,0.406272,0.233485,0.453465
8911,4193,0.288613,0.26467,0.593045
8964,4235,0.86399,0.745698,0.56807
9026,4238,0.825629,0.690496,0.630382
9114,4273,0.548092,0.859167,0.133741
9151,4284,0.807716,0.599442,0.698581
9210,4286,0.643638,0.21013,0.795808
9263,4287,0.182535,0.762747,0.507298
9326,4293,0.430906,0.239797,0.711451
9387,4336,0.844314,0.383966,0.359733
9433,4369,0.538476,0.866803,0.140724
9523,4385,0.613808,0.187197,0.452868
9580,4393,0.250389,0.384809,0.805589
9623,4417,0.850287,0.7512,0.588626
9679,4435,0.619281,0.208162,0.674858
9742,4436,0.789655,0.387345,0.324016
