,ParticleId,Result:0,Result:1,Result:2
1,64,0.70646,0.350548,0.696993
7,154,0.38656,0.331925,0.287678
19,249,0.747675,0.280706,0.381524
94,586,0.326018,0.517586,0.124971
578,1051,0.398579,0.866926,0.626294
681,1099,0.11007,0.764684,0.224071
752,1124,0.902459,0.380264,0.226886
788,1125,0.912432,0.531092,0.198041
821,1127,0.912364,0.566228,0.18641
857,1128,0.952805,0.193785,0.47064
892,1129,0.925444,0.398272,0.20916
925,1130,0.937827,0.35811,0.218096
957,1131,0.947005,0.311652,0.247398
994,1132,0.696455,0.492908,0.989466
1031,1135,0.80095,0.306586,0.940487
1075,1136,0.462117,0.856571,0.696226
1154,1147,0.723651,0.46756,0.22919
1214,1168,0.605178,0.45528,0.177231
1258,1169,0.88602,0.222806,0.898474
1300,1170,0.840081,0.272379,0.947383
1405,1179,0.473183,0.758896,0.771652
1489,1184,0.408852,0.862433,0.656562
1563,1213,0.809779,0.826366,0.286052
1694,1230,0.317824,0.946568,0.271729
1747,1234,0.0442785,0.874645,0.410398
1793,1235,0.0175685,0.610574,0.499267
1833,1238,0.915457,0.365594,0.218849
2000,1269,0.730372,0.339692,0.611054
2078,1296,0.967505,0.581942,0.209532
2133,1307,0.962159,0.147945,0.664616
2267,1353,0.156151,0.744914,0.71071
2343,1401,0.845064,0.279479,0.941426
2396,1403,0.289899,0.913581,0.243286
2504,1448,0.260387,0.946012,0.703318
2583,1497,0.30381,0.420689,0.0666746
2621,1498,0.327776,0.944317,0.447059
2698,1506,0.696252,0.345104,0.382094
2740,1545,0.654538,0.877573,0.465518
2840,1554,0.764611,0.32614,0.316182
2975,1689,0.214325,0.786095,0.664216
3011,1690,0.950522,0.14173,0.747029
3092,1737,0.0294648,0.565567,0.693275
3250,1786,0.158986,0.424238,0.493135
3280,1788,0.32269,0.894542,0.434904
3357,1834,0.380758,0.510453,0.0381934
3402,1884,0.0768011,0.875512,0.705915
3437,1885,0.899906,0.753605,0.250351
3483,1886,0.746031,0.866814,0.399609
3535,1919,0.441437,0.868406,0.159812
3588,1933,0.224595,0.927552,0.278977
3635,1934,0.318591,0.950282,0.886041
3676,1936,0.917368,0.782893,0.283226
3727,1985,0.70307,0.881624,0.460895
3771,1986,0.937425,0.529353,0.19922
3808,1987,0.93275,0.621534,0.206908
4054,2158,0.695635,0.432674,0.225521
4983,2731,0.0582551,0.249851,0.120833
5269,2830,0.0156456,0.257301,0.234648
6741,3525,0.377524,0.888581,0.914627
6790,3526,0.379765,0.337924,0.18646
6835,3529,0.332808,0.882447,0.165812
6876,3530,0.341252,0.932838,0.254547
6906,3531,0.332221,0.896355,0.182976
6946,3532,0.509844,0.859166,0.785698
6985,3535,0.905659,0.180835,0.696814
7024,3536,0.859347,0.217906,0.844942
7163,3570,0.878595,0.206097,0.86813
7211,3571,0.910027,0.294188,0.292565
7266,3574,0.756192,0.428118,0.863148
7296,3575,0.402025,0.735997,0.612481
7340,3576,0.584771,0.517314,0.728074
7386,3579,0.117381,0.9069,0.0873153
7436,3580,0.172752,0.655469,0.140513
7485,3583,0.43188,0.858137,0.665337
7521,3584,0.319322,0.894321,0.229531
7564,3586,0.892773,0.189051,0.794029
7607,3587,0.488805,0.880354,0.692342
7645,3599,0.634218,0.604494,0.855974
7695,3614,0.683828,0.488007,0.141905
7740,3615,0.704627,0.591091,0.13229
7779,3616,0.915325,0.31629,0.264712
7849,3630,0.591447,0.507031,0.738044
7889,3631,0.151043,0.568408,0.157215
7936,3632,0.163296,0.910998,0.216757
7971,3634,0.332793,0.898987,0.328883
8004,3636,0.435019,0.825985,0.661334
8049,3637,0.00742747,0.691504,0.758887
8110,3648,0.867949,0.812852,0.102966
8153,3661,0.766371,0.685515,0.165675
8188,3662,0.568277,0.674926,0.969302
8282,3671,0.115397,0.812654,0.219612
8317,3672,0.150477,0.758967,0.125628
8357,3673,0.376066,0.864931,0.59151
8403,3674,0.0910131,0.771564,0.356638
8457,3675,0.104505,0.903075,0.149
8511,3678,0.307194,0.844501,0.271788
8593,3681,0.175326,0.658974,0.116895
8625,3682,0.123063,0.629686,0.196461
8670,3683,0.162603,0.547664,0.128139
8757,3687,0.878143,0.19872,0.818877
8791,3690,0.655496,0.515818,0.959001
8884,3724,0.677307,0.622945,0.914653
8929,3755,0.136145,0.317338,0.395915
9008,3762,0.400299,0.757108,0.63977
9059,3763,0.0789104,0.92134,0.293005
9150,3803,0.879669,0.569041,0.186013
9237,3812,0.817021,0.324177,0.566266
9271,3849,0.477597,0.857652,0.875013
9307,3850,0.890449,0.191255,0.837424
9353,3860,0.410443,0.885654,0.673644
9392,3897,0.0688889,0.847734,0.762216
9431,3898,0.154193,0.811963,0.723489
9462,3900,0.485192,0.896442,0.754257
9544,3937,0.629675,0.579785,0.837538
9583,3945,0.126662,0.158447,0.222409
9618,3948,0.547269,0.762629,0.836658
9669,3993,0.0423528,0.759913,0.742857
9716,3995,0.469538,0.395194,0.205184
9741,3996,0.402196,0.862203,0.616558
9801,4033,0.829846,0.24524,0.885294
9838,4041,0.784216,0.375102,0.250639
9886,4043,0.362973,0.836135,0.509106
9916,4044,0.39109,0.867307,0.582182
9982,4081,0.471721,0.89253,0.572837
10024,4091,0.869527,0.616856,0.192664
10061,4138,0.458363,0.365625,0.0957857
10094,4140,0.452894,0.873145,0.706054
10129,4141,0.44032,0.836938,0.704833
10189,4144,0.801889,0.380611,0.303448
10222,4193,0.403505,0.873537,0.690272
10277,4223,0.10549,0.393979,0.0834103
10308,4235,0.419447,0.901443,0.837867
10343,4238,0.524893,0.906388,0.798622
10398,4271,0.0623425,0.398923,0.295681
10432,4273,0.535748,0.615071,0.760573
10466,4284,0.582585,0.683986,0.918049
10518,4286,0.795824,0.741083,0.219034
10546,4287,0.323337,0.870824,0.381683
10584,4293,0.79473,0.374807,0.30444
10631,4320,0.10226,0.907353,0.170093
10675,4336,0.915292,0.328695,0.245542
10774,4369,0.577962,0.56184,0.771832
10843,4385,0.862563,0.628695,0.200924
10896,4393,0.805796,0.28451,0.518274
10946,4414,0.0709189,0.415201,0.293033
10976,4417,0.463898,0.766017,0.927359
11031,4435,0.855859,0.508217,0.180641
11071,4436,0.909574,0.327244,0.259336
11114,4437,0.893409,0.40116,0.214117
11174,4446,0.361381,0.835888,0.497621
11210,4453,0.648307,0.48335,0.795794
11273,4456,0.762552,0.54157,0.152053
11354,4458,0.853617,0.215085,0.830017
11437,4460,0.912269,0.181095,0.579131
11482,4461,0.00786967,0.725156,0.757145
11532,4462,0.793413,0.362927,0.172419
11569,4463,0.651851,0.526374,0.0622712
11606,4484,0.818313,0.287625,0.375709
11658,4485,0.715567,0.676167,0.81622
11695,4486,0.0519041,0.882532,0.796547
11731,4488,0.773124,0.637255,0.176575
11768,4489,0.426874,0.80512,0.66356
11806,4490,0.909627,0.282577,0.264388
11844,4491,0.920981,0.161426,0.654091
11914,4494,0.851103,0.434649,0.179708
11953,4495,0.402391,0.339657,0.176576
11993,4497,0.861511,0.862127,0.279739
12031,4498,0.0260113,0.652119,0.742444
13583,5924,0.84785,0.734083,0.121023
13630,5925,0.672951,0.924289,0.349635
13672,5926,0.364964,0.856493,0.90798
13706,5927,0.388016,0.859912,0.918772
13742,5928,0.692967,0.963744,0.61882
13781,5929,0.540472,0.913348,0.682887
13814,5930,0.418004,0.874366,0.536115
13851,5931,0.457333,0.858566,0.643996
13890,5932,0.539498,0.914104,0.697452
13919,5935,0.62948,0.947631,0.643323
13992,5937,0.0342545,0.19516,0.425821
14028,5938,0.587355,0.920542,0.563548
14063,5939,0.712087,0.925405,0.460187
