,ParticleId,Result:0,Result:1,Result:2
2,64,0.787124,0.96561,0.448588
10,154,0.893253,0.599781,0.403318
24,586,0.49749,0.79785,0.39609
58,1036,0.81724,0.338254,0.22033
93,1037,0.719803,0.430657,0.139548
135,1038,0.710079,0.425301,0.169275
175,1051,0.210158,0.792091,0.408197
206,1124,0.898464,0.111193,0.144887
254,1130,0.862142,0.668019,0.30418
302,1179,0.611142,0.0686075,0.382041
334,1184,0.234598,0.321078,0.277071
376,1213,0.975335,0.439704,0.540755
436,1353,0.513811,0.0962833,0.548046
485,1402,0.71493,0.519564,0.50398
580,1553,0.601246,0.769241,0.494293
616,1554,0.251312,0.769757,0.669631
674,1885,0.414284,0.655385,0.806855
713,1919,0.778596,0.615167,0.575214
766,1985,0.428608,0.760717,0.313685
821,2158,0.217701,0.513464,0.603654
1018,3529,0.181913,0.505251,0.265781
1055,3532,0.161514,0.595686,0.392092
1086,3571,0.486531,0.118395,0.57788
1152,3575,0.136782,0.239576,0.310551
1198,3586,0.76157,0.71739,0.281973
1234,3587,0.779582,0.931823,0.699328
1326,3614,0.74706,0.842547,0.688156
1374,3615,0.736933,0.965116,0.69093
1414,3631,0.2876,0.636525,0.488119
1462,3636,0.313871,0.793976,0.116715
1501,3661,0.358953,0.522836,0.143908
1550,3662,0.940837,0.640009,0.318774
1603,3682,0.384266,0.748587,0.278182
1637,3687,0.797435,0.656385,0.340822
1675,3755,0.362879,0.236109,0.268286
1734,3803,0.769194,0.94006,0.693459
1791,3850,0.897452,0.668446,0.398315
1826,3898,0.797835,0.814636,0.850214
1858,3900,0.80901,0.260192,0.0324594
1876,3945,0.796888,0.699154,0.313084
1915,3948,0.77551,0.18044,0.259089
2022,4041,0.682697,0.0907738,0.340808
2064,4043,0.238057,0.417181,0.348516
2099,4081,0.228383,0.303498,0.287713
2188,4140,0.670353,0.884973,0.182044
2254,4287,0.832718,0.962148,0.552915
2298,4293,0.37028,0.900851,0.13798
2356,4393,0.260463,0.648142,0.701683
2405,4417,0.73022,0.506693,0.292364
2435,4436,0.934881,0.0853972,0.244132
2483,4437,0.340288,0.736421,0.198499
2521,4446,0.346054,0.535142,0.277682
2556,4453,0.25222,0.767088,0.721421
2594,4456,0.270039,0.60877,0.146895
2629,4458,0.819676,0.0758806,0.507963
2670,4460,0.890115,0.079296,0.551891
2709,4462,0.513262,0.231762,0.265629
2742,4463,0.735636,0.26939,0.0343619
2785,4484,0.46792,0.150716,0.355004
2838,4485,0.607956,0.284531,0.650422
2896,4488,0.730691,0.869046,0.0707533
2925,4490,0.889724,0.0902353,0.247479
2960,4494,0.158795,0.413908,0.517547
3252,5924,0.190721,0.568242,0.624815
3288,5925,0.591804,0.0435858,0.497515
3327,5926,0.884323,0.666259,0.373943
3382,5929,0.928359,0.115335,0.303312
3421,5932,0.812749,0.467225,0.704777
3488,5970,0.575787,0.185653,0.626399
3524,5977,0.117576,0.681595,0.285866
3603,5983,0.472986,0.210978,0.638349
3666,5989,0.359254,0.828481,0.464254
3706,6016,0.954116,0.773198,0.292848
3720,6017,0.79946,0.700686,0.308882
3756,6019,0.948193,0.14869,0.275901
3824,6027,0.695069,0.820064,0.0577072
3912,6040,0.822662,0.508017,0.107979
3955,6048,0.845054,0.415744,0.124371
3994,6061,0.435369,0.242146,0.648338
4041,6063,0.443139,0.972361,0.510593
4069,6072,0.857991,0.14038,0.111695
4108,6087,0.99633,0.478355,0.781977
4182,6091,0.690506,0.528,0.183565
4212,6136,0.252398,0.934722,0.331556
4272,6145,0.738346,0.872399,0.207776
4351,6204,0.924307,0.529535,0.88146
4401,6205,0.292536,0.682865,0.207828
4437,6252,0.647596,0.0631875,0.686527
4492,6300,0.939542,0.606399,0.414664
4535,6346,0.474924,0.966248,0.480714
4582,6434,0.288516,0.947775,0.516652
4620,6481,0.543055,0.28804,0.151548
4653,6482,0.618398,0.613263,0.776245
4698,6492,0.799049,0.632009,0.523994
4761,6529,0.751425,0.455895,0.297322
4813,6540,0.359799,0.352301,0.279378
4845,6541,0.187551,0.573927,0.659157
4920,6626,0.941246,0.219326,0.664763
4964,6627,0.95238,0.335185,0.344293
5031,6675,0.236324,0.504158,0.682256
5058,6687,0.801873,0.0981783,0.256416
5124,6722,0.425871,0.753486,0.243959
5163,6734,0.442327,0.420709,0.19338
5194,6736,0.632423,0.486127,0.00471773
5239,6763,0.377942,0.755658,0.458
5271,6768,0.758473,0.235867,0.090463
5336,6785,0.745601,0.721402,0.247273
5379,6799,0.421227,0.200655,0.460497
5427,6813,0.492443,0.901528,0.0826326
5457,6814,0.27666,0.874229,0.743857
5485,6833,0.739667,0.572492,0.940846
5534,6834,0.63539,0.124633,0.434214
5542,6835,0.779008,0.703733,0.314245
5610,6848,0.501426,0.384447,0.137822
5655,6855,0.584933,0.780014,0.28858
5711,6861,0.849605,0.843457,0.773671
5754,6862,0.296327,0.424349,0.45349
5802,6864,0.333227,0.857772,0.231297
