,ParticleId,Result:0,Result:1,Result:2
1,64,0.166587,0.24878,0.419205
6,154,0.743452,0.129703,0.628664
13,249,0.221629,0.299737,0.306989
46,586,0.129795,0.57019,0.0933999
335,1051,0.408621,0.793373,0.256264
390,1099,0.0717616,0.641813,0.145924
450,1124,0.719192,0.814353,0.668491
488,1125,0.779995,0.808385,0.736114
525,1127,0.784066,0.825955,0.719007
566,1128,0.976266,0.743119,0.359517
611,1129,0.842274,0.855497,0.63934
649,1130,0.903927,0.854377,0.555947
700,1131,0.938778,0.839302,0.491859
789,1136,0.5381,0.574809,0.688726
850,1147,0.261971,0.571237,0.595432
900,1168,0.336411,0.330434,0.221538
985,1179,0.278287,0.71,0.329871
1023,1184,0.330994,0.772071,0.330535
1084,1213,0.255036,0.444311,0.433562
1166,1230,0.136491,0.954044,0.637658
1234,1238,0.797943,0.849069,0.624795
1316,1269,0.5658,0.186263,0.754051
1443,1353,0.399381,0.829603,0.265056
1508,1403,0.171089,0.963595,0.457896
1606,1448,0.760412,0.760923,0.832818
1685,1498,0.0646582,0.781416,0.725947
1768,1506,0.413513,0.199819,0.483449
1804,1545,0.415496,0.794801,0.392269
1907,1554,0.340216,0.625007,0.20739
2002,1689,0.525782,0.380283,0.848403
2057,1737,0.859193,0.905952,0.532795
2176,1786,0.213348,0.482977,0.669065
2230,1788,0.201319,0.870988,0.584651
2340,1884,0.933973,0.853966,0.40744
2386,1885,0.703028,0.720998,0.767262
2430,1886,0.447549,0.7802,0.46234
2486,1919,0.207922,0.677326,0.769733
2585,1936,0.80784,0.766438,0.79589
2642,1985,0.495827,0.687072,0.64756
2680,1986,0.88009,0.84262,0.690755
2718,1987,0.852263,0.83418,0.73139
2916,2158,0.227767,0.520783,0.391459
3317,2592,0.0481126,0.251454,0.167485
3927,2880,0.0963459,0.355313,0.0752515
5777,3525,0.924222,0.647483,0.932343
5819,3526,0.583866,0.592582,0.158433
5854,3529,0.217381,0.940437,0.456351
5892,3530,0.178869,0.958148,0.602194
5931,3531,0.202298,0.95401,0.46648
5971,3532,0.833569,0.369884,0.321968
6015,3535,0.873627,0.788061,0.365534
6048,3536,0.915012,0.66083,0.270971
6106,3570,0.977625,0.450927,0.297903
6145,3571,0.713324,0.816179,0.61743
6186,3574,0.732615,0.792956,0.374478
6227,3575,0.256051,0.306801,0.613542
6274,3576,0.235329,0.386547,0.773979
6331,3580,0.0558887,0.498026,0.398521
6375,3583,0.344743,0.751671,0.412855
6408,3584,0.187875,0.941788,0.417146
6446,3586,0.93297,0.665172,0.280026
6487,3587,0.793595,0.31055,0.62173
6527,3599,0.699848,0.533752,0.217383
6570,3614,0.148839,0.429734,0.398215
6623,3615,0.126367,0.474219,0.569358
6663,3616,0.767916,0.83438,0.631685
6729,3630,0.179303,0.368239,0.711725
6785,3631,0.0694369,0.659588,0.551535
6861,3634,0.203246,0.920613,0.503565
6891,3636,0.471057,0.773078,0.219625
6955,3648,0.0604241,0.254654,0.281855
7011,3661,0.169421,0.66486,0.717581
7177,3672,0.0592576,0.586392,0.0822602
7220,3673,0.615244,0.251076,0.771585
7316,3678,0.185377,0.859592,0.327082
7391,3681,0.0448938,0.455482,0.278662
7428,3682,0.108855,0.668354,0.471496
7478,3683,0.0279115,0.492887,0.496343
7512,3687,0.928849,0.638788,0.26633
7551,3690,0.981611,0.293973,0.611971
7633,3724,0.923755,0.594761,0.292493
7677,3755,0.66037,0.827261,0.277651
7750,3762,0.317902,0.244491,0.335072
7813,3793,0.965768,0.62736,0.199917
7844,3803,0.642181,0.771563,0.683863
7946,3849,0.939654,0.317163,0.690039
7989,3850,0.964002,0.510716,0.280531
8035,3860,0.529428,0.611029,0.700567
8067,3897,0.818951,0.881895,0.800831
8108,3898,0.418003,0.78989,0.504062
8146,3900,0.876352,0.30651,0.531305
8190,3937,0.627153,0.361679,0.271107
8228,3945,0.941219,0.278218,0.366399
8265,3948,0.75855,0.467019,0.247459
8322,3993,0.81301,0.903726,0.71957
8370,3995,0.144934,0.372611,0.597363
8414,3996,0.283922,0.499215,0.303127
8459,4033,0.920723,0.564061,0.256478
8494,4041,0.219879,0.58978,0.474837
8539,4043,0.32029,0.414984,0.617321
8578,4044,0.603535,0.261683,0.780278
8605,4081,0.389442,0.801437,0.351295
8640,4091,0.565669,0.788816,0.599239
8690,4138,0.5031,0.605846,0.743272
8730,4140,0.740955,0.35321,0.702251
8765,4141,0.343702,0.725089,0.459952
8841,4144,0.606891,0.378747,0.335158
8874,4193,0.466954,0.658835,0.649226
8915,4235,0.90929,0.373233,0.80085
8950,4238,0.926933,0.338524,0.709135
9025,4273,0.527917,0.231568,0.210053
9060,4284,0.922167,0.384554,0.333994
9095,4286,0.231705,0.6014,0.590713
9133,4287,0.225093,0.867433,0.499308
9224,4336,0.784324,0.844279,0.615685
9269,4369,0.509514,0.23684,0.205626
9322,4385,0.53795,0.79666,0.536626
9360,4393,0.295286,0.58922,0.248042
9397,4417,0.922374,0.302174,0.723107
9434,4435,0.578004,0.812052,0.499598
9471,4436,0.739816,0.824811,0.638672
9510,4437,0.686635,0.80046,0.660794
9584,4446,0.644568,0.268491,0.376093
9618,4453,0.299869,0.630416,0.244964
9679,4456,0.149287,0.541815,0.597409
9720,4458,0.886067,0.687862,0.271587
