,ParticleId,Result:0,Result:1,Result:2
1,64,0.730778,0.356559,0.0990535
7,154,0.136055,0.393186,0.609556
22,249,0.78111,0.236894,0.152699
72,586,0.134218,0.926127,0.502472
341,1051,0.353864,0.516952,0.777011
457,1124,0.757236,0.798648,0.482291
495,1125,0.828401,0.788959,0.5695
533,1127,0.849879,0.795606,0.529465
567,1128,0.996118,0.455457,0.369709
609,1129,0.92367,0.750247,0.409241
641,1130,0.973895,0.643961,0.329457
670,1131,0.99403,0.540922,0.320617
727,1136,0.387912,0.364819,0.7345
782,1147,0.223491,0.303368,0.434961
838,1168,0.746919,0.182648,0.193626
922,1179,0.729623,0.226076,0.685358
963,1184,0.493214,0.472529,0.81939
1009,1213,0.238703,0.260955,0.355471
1136,1238,0.875627,0.770304,0.402478
1198,1269,0.570176,0.199241,0.867489
1290,1353,0.24228,0.570031,0.742439
1449,1448,0.824178,0.792005,0.650579
1582,1506,0.200653,0.138767,0.707931
1627,1545,0.531811,0.408233,0.773283
1720,1554,0.737409,0.181671,0.516507
1794,1689,0.147607,0.366886,0.616163
1855,1737,0.989561,0.41922,0.312453
1953,1786,0.294942,0.404968,0.210438
2008,1788,0.087517,0.499484,0.506754
2162,1885,0.673544,0.750584,0.617203
2253,1919,0.74679,0.566838,0.13425
2318,1936,0.84448,0.755501,0.644246
2359,1985,0.29383,0.4207,0.50958
2393,1986,0.948004,0.754372,0.472432
2427,1987,0.927194,0.773924,0.517393
2585,2158,0.478711,0.357011,0.16507
3042,2643,0.0342636,0.18115,0.34099
3132,2688,0.121179,0.405816,0.0665359
4237,3218,0.238566,0.530938,0.00278962
5002,3411,0.0317715,0.176756,0.36963
5328,3526,0.3093,0.686305,0.21623
5363,3529,0.0433048,0.407023,0.215745
5431,3532,0.765465,0.355758,0.63678
5472,3535,0.878092,0.544296,0.258764
5505,3536,0.907977,0.413425,0.330117
5582,3571,0.742966,0.794776,0.40546
5620,3574,0.62626,0.424191,0.251799
5685,3575,0.381236,0.177541,0.819116
5739,3576,0.150475,0.176002,0.434155
5795,3580,0.0300197,0.651728,0.206864
5857,3583,0.690723,0.234649,0.479629
5930,3586,0.932632,0.422003,0.348553
5961,3587,0.412333,0.787489,0.416821
