,ParticleId,Result:0,Result:1,Result:2
3,154,0.790788,0.838787,0.108026
9,586,0.728405,0.763211,0.471243
22,1036,0.798917,0.722411,0.705624
30,1037,0.90224,0.570813,0.677649
50,1038,0.900717,0.418042,0.267429
77,1051,0.232417,0.108909,0.360084
110,1124,0.295551,0.312612,0.674794
156,1128,0.967772,0.588157,0.397589
188,1130,0.88342,0.675845,0.273105
241,1179,0.497047,0.14017,0.345069
287,1184,0.574906,0.102886,0.262321
367,1353,0.354204,0.203855,0.438041
422,1402,0.717572,0.728456,0.218315
514,1553,0.774618,0.694313,0.220083
557,1554,0.282282,0.435581,0.432369
622,1885,0.350677,0.695113,0.778171
679,1919,0.921272,0.463338,0.16242
761,2158,0.316588,0.327523,0.380355
975,3529,0.0676891,0.47993,0.268186
1020,3532,0.512812,0.0708603,0.302287
1053,3571,0.327321,0.232608,0.477313
1106,3575,0.210574,0.873057,0.76684
1144,3586,0.866246,0.701359,0.337389
1207,3614,0.721221,0.990168,0.782672
1274,3631,0.289264,0.544615,0.271161
1343,3636,0.254094,0.808355,0.4515
1382,3661,0.119105,0.291258,0.280706
1421,3662,0.848828,0.855645,0.322424
1499,3687,0.833056,0.783985,0.29952
1542,3755,0.86516,0.0904211,0.343335
1643,3850,0.807189,0.87335,0.234124
1693,3898,0.846773,0.404346,0.588141
1739,3900,0.751015,0.556875,0.762254
1758,3945,0.857003,0.741956,0.309873
1797,3948,0.610079,0.295117,0.258955
1870,4041,0.583148,0.146496,0.350915
1909,4043,0.453106,0.316978,0.107728
1952,4081,0.696147,0.0334469,0.517169
2065,4293,0.651144,0.347015,0.140909
2142,4393,0.352914,0.35156,0.333426
2209,4417,0.744873,0.823011,0.253551
2274,4437,0.251607,0.477764,0.168792
2364,4453,0.275211,0.642427,0.691897
2414,4456,0.14962,0.15819,0.265127
2452,4458,0.306439,0.213077,0.532393
2490,4460,0.386865,0.580937,0.880778
2534,4462,0.123695,0.339157,0.166119
2584,4463,0.574254,0.177681,0.666811
2623,4484,0.302027,0.2833,0.133387
2680,4485,0.597742,0.40146,0.340271
2722,4490,0.426207,0.157123,0.59484
2986,5924,0.270532,0.668032,0.772354
3030,5925,0.194966,0.426329,0.623027
3066,5926,0.859333,0.812081,0.438437
3145,5929,0.519981,0.468168,0.772866
3197,5932,0.594696,0.931913,0.437158
3284,5970,0.488095,0.375506,0.248519
3333,5977,0.199186,0.754202,0.668145
3390,5983,0.575241,0.258519,0.344509
3509,6016,0.939188,0.603162,0.298531
3525,6017,0.858988,0.740543,0.311949
3553,6019,0.742765,0.82209,0.952863
3678,6061,0.595683,0.238676,0.3829
3729,6063,0.840575,0.39477,0.114517
3770,6072,0.539195,0.141708,0.637132
3839,6091,0.703666,0.916979,0.427382
3881,6136,0.749847,0.261882,0.129287
3979,6205,0.185899,0.487713,0.197661
4102,6346,0.856265,0.388124,0.08664
4156,6434,0.868857,0.21876,0.210621
4216,6481,0.354732,0.501747,0.103003
4267,6482,0.809134,0.587614,0.559749
4311,6492,0.743387,0.86529,0.140337
4373,6529,0.746222,0.878356,0.522941
4417,6540,0.196069,0.162873,0.268698
4458,6541,0.282891,0.906041,0.687801
4514,6675,0.336224,0.715834,0.820586
4559,6687,0.584497,0.107394,0.543247
4605,6722,0.472802,0.497886,0.637632
4643,6734,0.220967,0.417481,0.2954
4688,6736,0.910194,0.409029,0.624274
4724,6768,0.792186,0.196531,0.530135
4775,6785,0.844627,0.773884,0.407826
4814,6799,0.267877,0.730935,0.499551
4876,6814,0.56836,0.451555,0.0347835
4930,6833,0.794285,0.276933,0.527961
4976,6834,0.215158,0.558589,0.109462
4996,6835,0.854237,0.732563,0.308025
5065,6848,0.115457,0.74933,0.353836
5122,6855,0.805621,0.772153,0.478168
5209,6862,0.132954,0.489525,0.172677
5267,6864,0.331584,0.584607,0.583632
5333,6900,0.226302,0.529766,0.103986
5388,6907,0.237838,0.339536,0.420174
5442,6909,0.872026,0.616196,0.0648618
5492,6910,0.204564,0.556059,0.712933
5545,6911,0.227498,0.612269,0.690673
5604,6912,0.580351,0.319101,0.164122
5643,6941,0.816149,0.892039,0.401061
5692,6954,0.893192,0.721018,0.332765
5739,6956,0.34846,0.393666,0.312745
5800,6996,0.318969,0.822481,0.102318
5856,7003,0.370042,0.122789,0.181835
