,ParticleId,Result:0,Result:1,Result:2
0,1,0.276417,0.960804,0.197573
2,8,0.746975,0.278033,0.949016
257,41,0.251739,0.997747,0.277689
273,42,0.257064,0.98752,0.251438
290,43,0.262753,0.979771,0.235477
310,44,0.267252,0.972768,0.221787
329,45,0.270478,0.971084,0.217482
344,46,0.272935,0.968424,0.212164
360,47,0.275141,0.971556,0.215468
378,48,0.275981,0.971476,0.214446
388,49,0.276253,0.963279,0.201745
519,62,0.654139,0.417164,0.945691
556,63,0.631759,0.427489,0.961451
585,64,0.651648,0.416901,0.950195
821,90,0.264794,0.994576,0.270707
837,91,0.269159,0.987862,0.250531
853,92,0.2728,0.983547,0.239639
868,93,0.274744,0.981855,0.234973
889,94,0.276089,0.980969,0.232112
904,95,0.276532,0.981548,0.232561
918,96,0.27691,0.979023,0.227174
934,97,0.277668,0.966766,0.206245
991,103,0.795613,0.291972,0.916656
1440,139,0.27111,0.997609,0.285708
1460,140,0.273162,0.99539,0.274007
1479,141,0.274485,0.993586,0.265233
1494,142,0.274808,0.993702,0.265073
1509,143,0.275455,0.991356,0.255111
1528,144,0.276649,0.985453,0.239783
1609,151,0.770276,0.289652,0.919585
1673,154,0.661383,0.414975,0.938986
2332,191,0.274412,0.9979,0.288696
2352,192,0.275671,0.991955,0.256394
2371,193,0.278623,0.974278,0.217068
1990,232,0.217121,0.995521,0.75475
2014,233,0.224462,0.997387,0.69664
2170,240,0.274857,0.996762,0.279437
2192,241,0.278516,0.978258,0.223952
2270,249,0.659802,0.416005,0.940037
3001,282,0.216056,0.993078,0.778917
3026,283,0.223764,0.991894,0.73684
3047,284,0.2344,0.997275,0.635432
3166,289,0.278123,0.982275,0.231671
3238,297,0.636718,0.427907,0.95484
4025,333,0.226065,0.992757,0.717734
4109,337,0.277926,0.984551,0.2364
4187,345,0.657272,0.417118,0.942728
155,382,0.229902,0.995077,0.679601
207,385,0.277804,0.986226,0.239988
987,430,0.224025,0.9931,0.721962
1048,433,0.27787,0.98699,0.241543
1111,439,0.802032,0.298719,0.883635
299,478,0.221264,0.991958,0.751825
353,481,0.278128,0.986919,0.24119
269,526,0.221263,0.991379,0.756487
334,529,0.278441,0.986508,0.240026
194,574,0.221342,0.991065,0.758684
212,575,0.242669,0.998707,0.578302
240,577,0.278802,0.985743,0.238046
289,586,0.782403,0.295155,0.922266
369,591,0.746032,0.289223,0.947846
647,622,0.223887,0.991634,0.735658
704,625,0.279252,0.984507,0.234991
1043,670,0.225893,0.987145,0.753989
1096,673,0.279739,0.982788,0.231028
152,718,0.232003,0.993084,0.68095
199,721,0.280114,0.980842,0.226823
266,743,0.187041,0.969307,0.835663
593,765,0.227241,0.990823,0.717693
617,766,0.24356,0.997237,0.583209
676,769,0.280397,0.978663,0.222506
1227,812,0.224372,0.988962,0.753188
1250,813,0.238567,0.994727,0.630236
1302,816,0.277026,0.9972,0.281199
1320,817,0.280632,0.976205,0.217856
482,859,0.22691,0.990205,0.726553
507,860,0.239526,0.994877,0.624298
591,864,0.278074,0.993178,0.2579
605,865,0.280765,0.973405,0.212972
971,902,0.228352,0.941089,0.927605
1024,904,0.225296,0.989672,0.745407
1046,905,0.231469,0.990943,0.701112
1074,906,0.246815,0.997279,0.566576
1152,910,0.278483,0.997876,0.287105
1170,911,0.278941,0.99378,0.259408
1184,912,0.280204,0.985213,0.234898
1201,913,0.280741,0.970497,0.208343
131,953,0.27902,0.998624,0.28569
153,954,0.279779,0.996453,0.267499
162,955,0.280469,0.993172,0.251258
180,956,0.281313,0.99009,0.242299
190,957,0.281397,0.989001,0.240276
204,958,0.281759,0.986217,0.234411
219,959,0.28192,0.982166,0.226506
232,960,0.281911,0.975424,0.214892
244,961,0.280608,0.967384,0.20392
352,983,0.138269,0.905228,0.071528
393,985,0.14595,0.955954,0.134526
410,986,0.161931,0.961153,0.158231
429,987,0.178238,0.961883,0.174201
443,988,0.178947,0.938834,0.147525
457,989,0.183683,0.913621,0.120354
471,990,0.1894,0.883776,0.088464
488,991,0.197096,0.864684,0.0706958
501,992,0.206115,0.869362,0.0791085
512,993,0.21458,0.879689,0.0931108
524,994,0.222326,0.910059,0.125917
545,995,0.232942,0.932361,0.153962
559,996,0.245536,0.943819,0.167781
575,997,0.258918,0.94926,0.172223
596,998,0.26777,0.950301,0.173396
613,999,0.274597,0.948899,0.171685
636,1000,0.281612,0.949771,0.172871
653,1001,0.286247,0.968701,0.195952
677,1002,0.276878,0.926261,0.142118
694,1003,0.27339,0.92642,0.142229
708,1004,0.270896,0.927171,0.143197
727,1005,0.275136,0.932195,0.149896
741,1006,0.281727,0.941572,0.16337
756,1007,0.284233,0.96182,0.192136
771,1008,0.282006,0.968098,0.203209
782,1009,0.280203,0.964708,0.200707
1167,1046,0.231639,0.846117,0.0615148
1180,1047,0.234115,0.911604,0.127351
1197,1048,0.244655,0.929779,0.150753
1215,1049,0.275213,0.941958,0.161952
1285,1051,0.549594,0.140326,0.336914
1328,1052,0.819923,0.203387,0.379481
25,1053,0.79376,0.0508864,0.136592
52,1054,0.449851,0.242298,0.0267124
66,1055,0.252452,0.84251,0.0607847
84,1056,0.275567,0.948118,0.17454
99,1057,0.279555,0.962336,0.198058
226,1069,0.0759834,0.783666,0.102744
368,1080,0.492761,0.00626316,0.327284
437,1082,0.798767,0.0293079,0.264968
459,1083,0.777784,0.0249906,0.270439
495,1084,0.643714,0.0107841,0.304212
535,1085,0.571894,0.0020793,0.306517
778,1091,0.204488,0.115453,0.085018
874,1096,0.248226,0.760575,0.0023733
893,1097,0.236853,0.845648,0.0622279
961,1099,0.108838,0.257842,0.658552
