,ParticleId,Result:0,Result:1,Result:2
6,64,0.923332,0.409781,0.408726
63,154,0.768744,0.725275,0.207703
199,586,0.654026,0.514263,0.607325
328,1036,0.672995,0.753507,0.954225
364,1037,0.606275,0.77663,0.951898
400,1038,0.582066,0.751564,0.954779
454,1051,0.217434,0.726864,0.483773
509,1124,0.137524,0.759388,0.199974
597,1130,0.834173,0.668077,0.267033
654,1136,0.973401,0.306675,0.625149
710,1147,0.935191,0.31859,0.267592
772,1179,0.37271,0.258603,0.322639
817,1184,0.355998,0.364202,0.383827
880,1213,0.858328,0.433895,0.34216
989,1353,0.708762,0.117956,0.261226
1051,1402,0.552472,0.537738,0.159188
1241,1553,0.549235,0.685147,0.688201
1303,1554,0.211684,0.430853,0.510575
1427,1885,0.855917,0.052387,0.435954
1488,1919,0.744886,0.45695,0.680183
1559,1985,0.452145,0.760636,0.230397
1655,2158,0.515491,0.0813989,0.603707
1957,3526,0.981121,0.498738,0.700033
2006,3529,0.329345,0.478929,0.291998
2061,3532,0.260606,0.524593,0.492933
2125,3571,0.572172,0.316801,0.03841
2190,3574,0.930364,0.239604,0.326214
2244,3575,0.234477,0.421392,0.338051
2312,3586,0.770631,0.591658,0.403194
2376,3587,0.702792,0.860928,0.711944
2421,3599,0.171722,0.169012,0.515566
2471,3614,0.636324,0.852882,0.784541
2515,3615,0.798517,0.60937,0.843847
2583,3631,0.504501,0.415193,0.242018
2648,3636,0.237099,0.836997,0.516815
2712,3648,0.856297,0.32591,0.0547713
2775,3661,0.318338,0.762539,0.167352
2915,3682,0.422611,0.77165,0.174597
2988,3687,0.685634,0.762259,0.401273
3049,3755,0.568874,0.130516,0.514714
3188,3803,0.729508,0.831964,0.742963
3262,3850,0.865952,0.719357,0.219261
3306,3898,0.851401,0.218503,0.808642
3345,3900,0.128168,0.580581,0.48502
3390,3945,0.753131,0.693984,0.328203
3431,3948,0.297349,0.925078,0.623877
3512,3995,0.978507,0.342411,0.277587
3574,3996,0.848858,0.45733,0.108827
3666,4041,0.422044,0.244536,0.274201
3721,4043,0.357892,0.267958,0.409812
3772,4081,0.341738,0.381796,0.393127
3840,4091,0.849772,0.323955,0.168831
3966,4140,0.674351,0.780541,0.619533
4031,4141,0.674994,0.338301,0.0016159
4067,4144,0.659028,0.0326648,0.734694
4123,4193,0.875929,0.62281,0.82911
4176,4286,0.625416,0.328854,0.368841
4238,4287,0.883875,0.411867,0.226662
4286,4293,0.188836,0.617235,0.643365
4395,4393,0.325605,0.162059,0.558842
4449,4417,0.690832,0.517069,0.538024
4509,4435,0.71745,0.626365,0.00361174
4558,4436,0.143996,0.782781,0.199754
4616,4437,0.337377,0.898561,0.386447
4688,4446,0.368767,0.731992,0.314898
4739,4453,0.268934,0.167663,0.494828
4804,4456,0.364392,0.714672,0.158269
4852,4458,0.478945,0.262465,0.135301
4893,4460,0.335512,0.485176,0.0861527
4946,4462,0.641244,0.230168,0.232183
4999,4463,0.148382,0.734702,0.483305
5054,4484,0.650385,0.122197,0.445646
5103,4485,0.509464,0.34199,0.751679
5164,4488,0.824164,0.75244,0.560615
5199,4490,0.214222,0.677184,0.116907
5238,4494,0.71489,0.0411306,0.444809
5315,4497,0.352763,0.432697,0.483738
5697,5924,0.492555,0.0642295,0.566738
5736,5925,0.384288,0.147459,0.308981
5794,5926,0.849729,0.666276,0.232779
5883,5929,0.18776,0.851801,0.540583
5947,5930,0.77304,0.789325,0.0656059
6073,5932,0.458076,0.78375,0.0206565
6123,5938,0.879662,0.931699,0.883797
6180,5939,0.839221,0.765747,0.847481
6239,5970,0.742284,0.209075,0.145374
6287,5977,0.185045,0.619147,0.353846
6333,5981,0.0891696,0.544248,0.357048
6381,5983,0.631935,0.330847,0.0503703
6486,5989,0.436982,0.823762,0.690231
6547,6017,0.760517,0.68826,0.33543
6584,6019,0.13235,0.744715,0.534976
6644,6024,0.966348,0.853432,0.7716
6701,6026,0.870515,0.3029,0.187444
6757,6027,0.777616,0.653519,0.668586
6818,6028,0.985876,0.365436,0.394043
6915,6040,0.623702,0.702965,0.151933
7013,6048,0.713639,0.670084,0.748111
7067,6061,0.564765,0.440651,0.0256278
7113,6063,0.354141,0.0802764,0.675032
7165,6072,0.147942,0.801299,0.240073
7238,6087,0.699065,0.88398,0.407658
7295,6090,0.975755,0.694152,0.715832
7353,6091,0.556089,0.828351,0.718809
7397,6136,0.131796,0.364936,0.344096
7454,6145,0.719915,0.597895,0.169291
7516,6158,0.548385,0.501242,0.675311
7566,6204,0.852586,0.462986,0.765535
7634,6205,0.67749,0.269127,0.320946
7672,6252,0.625906,0.143517,0.174266
7748,6300,0.944623,0.709143,0.374923
7797,6346,0.265723,0.122245,0.653746
7856,6434,0.215268,0.0988448,0.470859
7919,6481,0.29967,0.505847,0.135035
7969,6482,0.753234,0.187821,0.0456402
8031,6492,0.526749,0.832548,0.428318
8068,6493,0.11949,0.261725,0.404598
