,ParticleId,Result:0,Result:1,Result:2
2,64,0.317544,0.350514,0.309493
28,154,0.389039,0.507376,0.779682
67,249,0.232182,0.369959,0.382404
194,586,0.10688,0.558874,0.533709
595,1051,0.701338,0.397063,0.78723
680,1099,0.128531,0.566425,0.150779
726,1124,0.640368,0.892774,0.661339
759,1125,0.644085,0.890403,0.746795
791,1127,0.627829,0.898613,0.743
831,1128,0.805537,0.948079,0.570785
866,1129,0.679789,0.922487,0.699925
898,1130,0.711255,0.944519,0.688037
944,1131,0.736085,0.952915,0.670525
1022,1135,0.957473,0.678792,0.218773
1063,1136,0.838672,0.269634,0.613959
1145,1147,0.57419,0.812768,0.325283
1213,1168,0.274118,0.411151,0.299565
1250,1169,0.975133,0.755617,0.272388
1298,1170,0.984801,0.252361,0.278733
1384,1179,0.775827,0.35117,0.2735
1430,1184,0.773251,0.316264,0.72879
1473,1213,0.462519,0.811597,0.62731
1538,1230,0.305117,0.705043,0.0244456
1641,1238,0.662757,0.916085,0.663246
1817,1269,0.280667,0.399824,0.416616
1916,1296,0.761173,0.960545,0.801938
2055,1353,0.603168,0.49643,0.843552
2163,1403,0.310623,0.609393,0.0457397
2266,1448,0.574476,0.757004,0.891137
2340,1497,0.0401257,0.504849,0.571463
2375,1498,0.252459,0.908897,0.170909
2454,1506,0.280411,0.473197,0.539818
2497,1545,0.580379,0.635808,0.782019
2585,1554,0.632519,0.577958,0.173385
2695,1689,0.586657,0.488695,0.798711
2780,1737,0.369884,0.939042,0.816176
2889,1786,0.368853,0.729931,0.765806
2925,1788,0.279481,0.816842,0.170967
2993,1834,0.0718836,0.281643,0.288328
3033,1884,0.418376,0.959776,0.795975
3074,1885,0.590232,0.844795,0.779898
3117,1886,0.562564,0.694242,0.771204
3175,1919,0.525716,0.573701,0.0636204
3212,1933,0.250254,0.715064,0.0295363
3266,1934,0.850401,0.298766,0.9506
3297,1936,0.641031,0.858863,0.822927
3351,1985,0.622305,0.622492,0.806662
3386,1986,0.696533,0.922636,0.773257
3421,1987,0.664703,0.904274,0.78905
3621,2158,0.689771,0.743953,0.207172
4183,2594,0.222523,0.379097,0.0134172
4569,2737,0.0628081,0.270667,0.109579
5456,3074,0.122852,0.319099,0.0447473
6940,3525,0.940432,0.168193,0.741626
6994,3526,0.166117,0.71025,0.699679
7029,3529,0.346596,0.502912,0.051801
7063,3530,0.342795,0.641201,0.0332574
7097,3531,0.352718,0.525801,0.0453768
7136,3532,0.89449,0.265977,0.530662
7177,3535,0.823226,0.891191,0.414886
7217,3536,0.893927,0.823539,0.309991
7278,3570,0.93288,0.817134,0.309834
7318,3571,0.664702,0.895123,0.607657
7354,3574,0.852332,0.747795,0.305895
7397,3575,0.723912,0.312516,0.540222
7438,3576,0.441203,0.365415,0.269652
7492,3580,0.0877398,0.54649,0.372282
7547,3583,0.801148,0.291689,0.687197
7578,3584,0.335157,0.560655,0.0575076
7630,3586,0.881136,0.863293,0.361523
7664,3587,0.836826,0.290709,0.725418
7707,3599,0.829063,0.573567,0.233609
7765,3614,0.621439,0.862454,0.248513
7804,3615,0.508169,0.868233,0.251416
7839,3616,0.671946,0.906762,0.637923
7893,3630,0.434491,0.361536,0.264554
7945,3631,0.0910504,0.663564,0.409328
7995,3632,0.213075,0.639923,0.0283879
8031,3634,0.324215,0.677983,0.0814577
8073,3636,0.798587,0.27618,0.553828
8121,3648,0.406469,0.94837,0.188379
8165,3661,0.429542,0.859625,0.276422
8221,3662,0.976105,0.225401,0.34866
8309,3671,0.143622,0.57675,0.0971984
8351,3672,0.0965515,0.466893,0.213216
8389,3673,0.584083,0.526007,0.771969
8439,3674,0.140063,0.73616,0.0885883
8513,3678,0.31425,0.546483,0.115229
8589,3681,0.0765673,0.518095,0.371856
8637,3682,0.100556,0.613367,0.313537
8698,3683,0.0756877,0.665083,0.45505
8747,3687,0.890217,0.846765,0.333201
8792,3690,0.935953,0.467868,0.186494
8865,3724,0.916483,0.519839,0.250631
8907,3755,0.271042,0.873266,0.711164
8989,3762,0.736269,0.292324,0.474632
9070,3793,0.169746,0.949583,0.831941
9112,3803,0.576144,0.866777,0.702128
9200,3812,0.697535,0.782752,0.332886
9240,3849,0.934239,0.221654,0.547167
9286,3850,0.917986,0.843292,0.333881
9352,3860,0.771735,0.344342,0.795343
9395,3897,0.520015,0.82268,0.90473
9437,3898,0.605238,0.545033,0.862008
9470,3900,0.872306,0.272473,0.754265
9507,3937,0.795093,0.58191,0.230049
9547,3945,0.105251,0.900063,0.780303
9594,3948,0.858063,0.38551,0.279191
9653,3993,0.451889,0.89255,0.866953
9702,3995,0.217033,0.606359,0.665978
9741,3996,0.689519,0.404386,0.780822
9796,4033,0.913854,0.77494,0.26096
9836,4041,0.597892,0.837898,0.345963
9862,4043,0.341481,0.74774,0.533367
9899,4044,0.573527,0.541012,0.768463
9951,4081,0.599575,0.576228,0.80303
9988,4091,0.545621,0.85066,0.685715
10036,4138,0.0768062,0.413113,0.533742
10071,4140,0.842898,0.270809,0.684878
10109,4141,0.828664,0.271744,0.514884
10176,4144,0.586337,0.813504,0.422811
10215,4193,0.807603,0.291159,0.734756
10270,4223,0.0155503,0.770492,0.527729
10310,4235,0.907387,0.22099,0.751418
10353,4238,0.900535,0.267803,0.777021
10409,4271,0.0714333,0.901643,0.354657
10452,4273,0.62103,0.397273,0.218826
10492,4284,0.914327,0.391449,0.2385
10523,4286,0.42587,0.841052,0.422757
10556,4287,0.313193,0.708936,0.128786
10597,4293,0.596789,0.812835,0.388544
10665,4336,0.669143,0.913058,0.642212
10714,4367,0.0309182,0.39772,0.346868
10755,4369,0.597046,0.413545,0.210619
10810,4385,0.536749,0.838132,0.67947
10857,4393,0.662369,0.585964,0.179318
10902,4414,0.0781884,0.88593,0.342341
10955,4417,0.928401,0.239307,0.326194
10987,4435,0.552081,0.862918,0.626212
11026,4436,0.660257,0.900375,0.63659
11061,4437,0.622782,0.88586,0.657475
11105,4446,0.322916,0.762959,0.481289
11144,4453,0.674371,0.507458,0.193713
11205,4456,0.487771,0.879717,0.354891
11243,4458,0.880511,0.823476,0.300597
11284,4460,0.777527,0.90395,0.449683
11327,4462,0.609711,0.893499,0.336963
11389,4463,0.698314,0.924364,0.203402
11431,4484,0.697957,0.808404,0.266277
11501,4485,0.867222,0.564759,0.339707
11548,4486,0.538956,0.837032,0.938332
11592,4488,0.443585,0.858484,0.354419
11635,4489,0.780294,0.280619,0.479489
11674,4490,0.665347,0.91098,0.581883
11712,4491,0.83605,0.910497,0.430495
11750,4494,0.561646,0.879866,0.565266
11810,4495,0.151562,0.68797,0.688486
11851,4497,0.487577,0.877129,0.682652
11890,4498,0.432744,0.889308,0.877451
13212,5740,0.0309566,0.382577,0.282888
13353,5924,0.413838,0.925803,0.312082
13399,5925,0.336154,0.88924,0.342273
13451,5926,0.930941,0.169523,0.609277
13135,5927,0.942947,0.16638,0.630179
13180,5928,0.698226,0.772991,0.925909
13225,5929,0.790883,0.40322,0.861705
13264,5930,0.471709,0.659165,0.715684
13308,5931,0.785559,0.311566,0.70736
13349,5932,0.806007,0.385243,0.858299
13392,5935,0.711026,0.661464,0.914565
13430,5937,0.209694,0.956503,0.815323
13473,5938,0.632846,0.648083,0.854038
13509,5939,0.559042,0.784456,0.81159
13569,5970,0.8865,0.674324,0.201842
13627,5972,0.881333,0.204064,0.892662
13670,5973,0.789367,0.371422,0.948565
13706,5976,0.320528,0.768168,0.444945
13746,5977,0.59721,0.476143,0.710889
13872,5981,0.332833,0.327116,0.453518
13932,5982,0.206436,0.492931,0.310959
13962,5983,0.303569,0.764006,0.336046
13999,5987,0.788134,0.3127,0.710103
14035,5989,0.649132,0.64385,0.864614
14077,5990,0.400313,0.872354,0.501913
14141,5998,0.65263,0.765449,0.88442
14182,5999,0.610945,0.845503,0.840464
14229,6016,0.946897,0.192053,0.436824
14269,6017,0.92547,0.398526,0.194401
14306,6019,0.837741,0.447267,0.25412
14364,6024,0.494064,0.816479,0.536785
14407,6026,0.862204,0.464323,0.255244
14445,6027,0.784926,0.703223,0.251353
14483,6028,0.655214,0.335251,0.279025
14515,6029,0.314335,0.751914,0.401007
14648,6037,0.298414,0.797962,0.257047
14689,6038,0.713022,0.444574,0.82912
14729,6039,0.319455,0.834481,0.107154
14775,6040,0.454228,0.831244,0.682591
14836,6045,0.0620964,0.687797,0.696528
14865,6048,0.60433,0.70738,0.848113
14905,6061,0.403269,0.947916,0.285832
14985,6063,0.848847,0.849279,0.333893
15049,6072,0.895152,0.607933,0.259143
15085,6075,0.7708,0.426856,0.81256
15123,6076,0.54458,0.384421,0.228855
15191,6087,0.847013,0.312988,0.365034
15225,6089,0.317097,0.790585,0.108444
15267,6090,0.321097,0.88042,0.140746
15302,6091,0.635222,0.673036,0.86133
15364,6109,0.915182,0.434189,0.176751
15410,6117,0.801824,0.576136,0.229605
15503,6136,0.789217,0.426013,0.874435
15552,6145,0.373965,0.611521,0.0769756
15610,6155,0.833004,0.799038,0.864845
15649,6157,0.917679,0.535469,0.175749
15674,6158,0.29489,0.745998,0.447317
15711,6193,0.34263,0.548117,0.105408
15754,6204,0.788923,0.882314,0.372397
15794,6205,0.596791,0.775436,0.75969
15852,6252,0.854543,0.851522,0.335919
15927,6298,0.87086,0.232123,0.844423
15965,6299,0.794157,0.343315,0.94709
16004,6300,0.428218,0.9192,0.902564
16070,6310,0.674904,0.826254,0.419698
16109,6346,0.0401115,0.407034,0.587023
16182,6348,0.106232,0.956109,0.779757
16238,6394,0.361894,0.936507,0.820434
16317,6434,0.475652,0.894287,0.604723
16362,6444,0.913332,0.739845,0.231512
16404,6481,0.792253,0.279997,0.551072
16439,6482,0.632211,0.710132,0.86606
16480,6492,0.714477,0.890912,0.434286
16518,6493,0.532001,0.837657,0.413676
15897,6529,0.300574,0.829217,0.200562
15931,6531,0.420021,0.834979,0.579919
15973,6540,0.770159,0.89101,0.381816
16005,6541,0.862756,0.269019,0.666395
16257,6547,0.716652,0.644593,0.206562
16288,6577,0.312552,0.73011,0.202872
16361,6578,0.773787,0.283754,0.540898
16429,6589,0.715826,0.891809,0.444587
16495,6626,0.784671,0.447927,0.241989
16536,6627,0.0592887,0.735981,0.7144
16578,6638,0.864955,0.851824,0.337749
16630,6674,0.733575,0.329385,0.65085
16677,6675,0.504165,0.874691,0.694184
16719,6686,0.944626,0.19835,0.412312
16756,6687,0.852181,0.859672,0.354213
16825,6721,0.8124,0.333217,0.32021
16866,6722,0.30275,0.823893,0.184339
16909,6734,0.51547,0.915844,0.641484
16986,6736,0.76374,0.890015,0.418251
17050,6763,0.149803,0.553674,0.198698
17148,6765,0.154048,0.731454,0.046613
17204,6768,0.873845,0.323691,0.361855
17241,6769,0.0488973,0.772944,0.744366
17286,6770,0.477425,0.889055,0.623532
17323,6785,0.912205,0.593562,0.174148
17376,6799,0.724853,0.552336,0.838792
17419,6800,0.784998,0.345869,0.700081
17473,6806,0.159905,0.617239,0.0619309
17512,6808,0.142461,0.517461,0.123858
