,ParticleId,Result:0,Result:1,Result:2
0,64,0.667835,0.860186,0.419638
4,154,0.798004,0.638366,0.574689
8,249,0.911349,0.726422,0.63907
30,586,0.546737,0.827729,0.181736
98,1036,0.281651,0.761895,0.0073806
183,1051,0.304649,0.241972,0.76277
273,1124,0.347004,0.287124,0.293066
396,1130,0.880319,0.672353,0.277781
461,1136,0.661662,0.339793,0.0525814
502,1147,0.569051,0.919416,0.448167
562,1179,0.785,0.179162,0.373859
598,1184,0.687715,0.235954,0.809224
644,1213,0.6501,0.811038,0.609694
687,1238,0.405198,0.748453,0.369336
737,1269,0.88165,0.508299,0.0982592
799,1353,0.334361,0.593859,0.23586
831,1402,0.135844,0.576052,0.720036
929,1498,0.55526,0.766046,0.663678
971,1506,0.91908,0.124387,0.710224
1020,1545,0.816038,0.242063,0.882255
1087,1553,0.0722499,0.562957,0.800356
1138,1554,0.74837,0.193459,0.583772
1207,1689,0.954091,0.280321,0.142351
1385,1788,0.757339,0.702149,0.0934554
1455,1885,0.392173,0.307988,0.184498
1497,1919,0.159665,0.613338,0.249295
1589,1985,0.788686,0.0521209,0.295169
1620,1986,0.788465,0.677284,0.37562
1703,2158,0.596196,0.290866,0.242884
2020,2829,0.841876,0.156969,0.0796083
2097,2835,0.930908,0.124601,0.758142
2148,2878,0.910894,0.0893083,0.638176
2377,2979,0.883795,0.119972,0.102763
2449,3027,0.861377,0.187693,0.914998
2496,3071,0.645155,0.687431,0.0100304
2565,3120,0.768599,0.307916,0.0238233
2729,3169,0.910768,0.0874897,0.636421
2988,3264,0.717416,0.404702,0.01931
3026,3265,0.713615,0.413615,0.0188815
3112,3311,0.905288,0.0656972,0.38296
3338,3401,0.661131,0.718122,0.0033776
3380,3402,0.804257,0.178951,0.938391
3476,3406,0.897175,0.121358,0.81908
3549,3409,0.692421,0.471429,0.0138611
3629,3454,0.886224,0.128897,0.846918
3657,3455,0.846644,0.155158,0.902125
3694,3456,0.909338,0.0799793,0.553367
3725,3457,0.900777,0.107155,0.752709
3854,3504,0.734256,0.347472,0.0272108
3900,3526,0.85824,0.270393,0.437439
3942,3529,0.694945,0.375333,0.685226
3988,3532,0.781944,0.115939,0.683033
4077,3571,0.299387,0.344475,0.197365
4118,3574,0.154822,0.785713,0.407949
4162,3575,0.529611,0.34575,0.766839
4231,3583,0.680324,0.423851,0.0509742
4317,3587,0.459264,0.569248,0.0268469
4357,3599,0.424137,0.0466289,0.376333
4404,3614,0.591781,0.22135,0.12342
4441,3615,0.235252,0.823959,0.178317
4493,3630,0.987181,0.373585,0.46692
4538,3631,0.199685,0.718967,0.668264
4584,3634,0.897319,0.74518,0.754597
4626,3636,0.304445,0.284958,0.707218
4670,3648,0.13345,0.155718,0.638388
4703,3661,0.208892,0.509615,0.520533
4792,3678,0.787331,0.313851,0.135501
4831,3682,0.275494,0.520294,0.797823
4876,3687,0.616821,0.676622,0.239375
4955,3755,0.435201,0.942405,0.273462
5000,3762,0.869619,0.842311,0.485298
5061,3803,0.501135,0.425623,0.0395518
5117,3850,0.954193,0.559685,0.358751
5153,3860,0.491058,0.34155,0.953068
5197,3898,0.150127,0.384913,0.224309
5239,3900,0.3969,0.0768782,0.497096
5269,3937,0.758092,0.363293,0.941621
5305,3945,0.826225,0.616126,0.402626
5341,3948,0.427173,0.0318479,0.495492
5408,3995,0.875811,0.593424,0.6624
5453,3996,0.774448,0.333976,0.21444
5490,4033,0.685317,0.513991,0.545573
5548,4041,0.488956,0.774745,0.137573
5590,4043,0.480223,0.869878,0.0800133
5637,4081,0.645958,0.248759,0.827549
5676,4091,0.163058,0.788774,0.411062
5722,4138,0.713622,0.734599,0.786359
5760,4140,0.149263,0.479264,0.504503
5810,4141,0.22628,0.0712193,0.418601
5847,4144,0.334654,0.0481196,0.273306
5890,4193,0.236514,0.926826,0.387822
6043,4286,0.502826,0.874064,0.222312
6089,4287,0.727687,0.738998,0.654521
6123,4293,0.462399,0.167359,0.112038
6216,4385,0.173313,0.127753,0.835746
6264,4393,0.616855,0.297253,0.192603
6300,4417,0.709399,0.501052,0.484726
6340,4435,0.141276,0.191017,0.739716
6385,4436,0.345685,0.290416,0.299775
6439,4437,0.645888,0.0848439,0.770316
6475,4446,0.422056,0.74159,0.686709
6529,4453,0.718938,0.209214,0.505873
6577,4456,0.1925,0.245231,0.560092
6626,4458,0.598691,0.196324,0.429113
6676,4460,0.493617,0.228708,0.294958
