,ParticleId,Result:0,Result:1,Result:2
1,154,0.803248,0.873637,0.317523
10,586,0.636294,0.66651,0.202537
32,1036,0.866784,0.388007,0.245509
50,1037,0.733177,0.544644,0.097213
68,1038,0.595867,0.791367,0.141186
88,1051,0.206612,0.39292,0.118284
112,1124,0.417756,0.852873,0.874902
155,1128,0.954996,0.603098,0.242985
203,1130,0.882417,0.682232,0.33461
255,1179,0.167794,0.728061,0.673231
295,1184,0.152476,0.207089,0.187235
346,1213,0.968583,0.768435,0.822661
428,1353,0.243114,0.888769,0.537529
479,1402,0.765748,0.612218,0.473384
564,1553,0.778807,0.661197,0.449715
605,1554,0.471458,0.401085,0.190078
669,1885,0.704301,0.294139,0.171876
725,1919,0.694111,0.84082,0.173544
827,2158,0.322924,0.741429,0.13469
1012,3529,0.409812,0.199141,0.159343
1051,3532,0.167521,0.26179,0.149384
1093,3571,0.2612,0.905736,0.479109
1132,3575,0.65791,0.230629,0.0831594
1161,3586,0.826155,0.750263,0.334207
1239,3614,0.674414,0.681502,0.00506528
1308,3631,0.302783,0.546629,0.259949
1348,3636,0.519073,0.174293,0.363536
1380,3661,0.291239,0.333009,0.165591
1431,3662,0.875498,0.825151,0.316878
1481,3682,0.447348,0.480384,0.261057
1525,3687,0.823419,0.703466,0.262486
1569,3755,0.221765,0.117928,0.360685
1684,3850,0.830025,0.848203,0.281695
1709,3898,0.715912,0.555187,0.89542
1751,3900,0.620921,0.858337,0.891861
1767,3945,0.839247,0.72353,0.298925
1810,3948,0.270699,0.442827,0.617848
1911,4041,0.180345,0.664353,0.690461
1960,4043,0.281136,0.103029,0.279509
2011,4081,0.102328,0.34272,0.184807
2123,4293,0.383165,0.247615,0.609553
2188,4393,0.380355,0.624034,0.142849
2242,4417,0.763845,0.641563,0.203826
2301,4437,0.214745,0.764566,0.295778
2402,4453,0.632883,0.271444,0.216475
2439,4456,0.314403,0.233895,0.186378
2475,4458,0.269807,0.903467,0.694256
2510,4460,0.298136,0.968692,0.375196
2555,4462,0.259148,0.326307,0.320834
2602,4463,0.478752,0.693679,0.863728
2645,4484,0.164932,0.607004,0.533256
2734,4490,0.372781,0.822062,0.855424
3076,5924,0.563545,0.359603,0.0982823
3122,5925,0.178404,0.903537,0.374941
3172,5926,0.857307,0.802818,0.381756
3238,5929,0.502965,0.862417,0.850609
3286,5932,0.845155,0.568859,0.673903
3376,5970,0.323118,0.597888,0.672528
3428,5977,0.588078,0.215694,0.22633
3489,5983,0.347619,0.725803,0.700443
3543,5989,0.520914,0.355544,0.340065
3599,6016,0.931117,0.627389,0.252038
3618,6017,0.840809,0.726235,0.299
3645,6019,0.609397,0.933275,0.853737
3763,6048,0.959543,0.505305,0.852707
3809,6061,0.358277,0.751379,0.691194
3853,6063,0.75518,0.618071,0.813859
3897,6072,0.411166,0.742813,0.876002
3972,6091,0.810953,0.741448,0.595249
4019,6136,0.473153,0.127065,0.546294
4070,6145,0.749646,0.9543,0.446562
4148,6205,0.152844,0.676914,0.274717
4242,6300,0.830413,0.772499,0.096589
4282,6346,0.806698,0.549572,0.797881
4352,6434,0.444869,0.148314,0.594127
4401,6481,0.269255,0.263399,0.390181
4474,6482,0.750065,0.56521,0.605993
4528,6492,0.743178,0.868559,0.363241
4606,6529,0.788746,0.741063,0.577353
4654,6540,0.234979,0.370323,0.231116
4686,6541,0.81891,0.190824,0.162622
4764,6627,0.951861,0.643914,0.857137
4844,6675,0.633895,0.342509,0.0805598
4884,6687,0.259705,0.753711,0.824691
4937,6722,0.675126,0.341196,0.381604
4996,6734,0.254666,0.562479,0.155778
5034,6736,0.706498,0.794397,0.874137
5125,6768,0.384757,0.572901,0.795233
5177,6785,0.798686,0.786072,0.286683
5231,6799,0.303929,0.579979,0.569688
5273,6813,0.804382,0.838387,0.937847
5305,6814,0.75059,0.129197,0.60105
5354,6833,0.44511,0.46539,0.808883
5402,6834,0.227249,0.526297,0.5629
5422,6835,0.831897,0.724368,0.310353
5479,6848,0.39649,0.234291,0.302246
5533,6855,0.702877,0.816739,0.319025
5627,6862,0.184425,0.559117,0.45429
5682,6864,0.571824,0.254169,0.333985
5770,6900,0.222854,0.519643,0.556733
5826,6907,0.20598,0.835726,0.195546
5883,6909,0.816891,0.895824,0.324841
5927,6910,0.264952,0.763666,0.080529
5980,6911,0.494364,0.382237,0.126147
6037,6912,0.293263,0.199835,0.421273
6094,6941,0.875131,0.797205,0.466293
6133,6954,0.885448,0.744876,0.318538
6198,6956,0.410001,0.517298,0.166586
6276,6996,0.728973,0.150119,0.55491
6322,7003,0.200014,0.203749,0.16615
6451,7672,0.513824,0.278933,0.378846
6732,8332,0.153239,0.828336,0.550175
6794,8336,0.871346,0.861115,0.367232
6835,8337,0.794075,0.799396,0.317856
6894,8338,0.817634,0.67347,0.642723
6960,8372,0.768012,0.22579,0.214941
7026,8373,0.740844,0.886645,0.643155
7136,8377,0.562541,0.842865,0.0569064
7194,8386,0.641845,0.345249,0.358432
7256,8387,0.923541,0.613423,0.402331
7346,8421,0.631457,0.283922,0.216193
7397,8423,0.631217,0.231836,0.280544
7495,8437,0.292286,0.599757,0.76417
7550,8440,0.895036,0.611141,0.189389
7660,8466,0.14665,0.245705,0.185997
7712,8467,0.880876,0.800609,0.382327
7783,8469,0.539273,0.666434,0.237629
7837,8470,0.725286,0.198707,0.317132
7872,8471,0.193048,0.18848,0.156518
7921,8472,0.129267,0.745038,0.253862
7994,8489,0.231887,0.702977,0.456499
8052,8490,0.28982,0.856715,0.345927
8105,8491,0.938649,0.607729,0.26613
8155,8492,0.303894,0.33265,0.153457
8206,8503,0.139176,0.4096,0.272607
8344,8517,0.155918,0.165917,0.283545
8398,8518,0.324811,0.249068,0.217257
8451,8519,0.389023,0.486909,0.1266
8554,8545,0.541341,0.798187,0.13972
8630,8594,0.16733,0.405539,0.46384
8654,8595,0.810488,0.719278,0.315474
8699,8606,0.880728,0.634505,0.2016
