,ParticleId,Result:0,Result:1,Result:2
0,64,0.716274,0.753278,0.68696
13,154,0.79625,0.718325,0.589728
36,249,0.909257,0.472059,0.7552
102,586,0.464805,0.456982,0.841011
276,1047,0.0312003,0.203929,0.401434
359,1051,0.410384,0.87448,0.260452
398,1097,0.584919,0.196824,0.965482
436,1104,0.183215,0.862265,0.0504324
479,1124,0.336916,0.284789,0.484906
593,1129,0.701152,0.618843,0.495143
633,1130,0.903516,0.547537,0.325598
690,1136,0.168837,0.110879,0.743746
769,1147,0.60586,0.350282,0.882846
865,1179,0.176545,0.482267,0.509747
899,1184,0.200547,0.741006,0.40976
941,1213,0.72265,0.507342,0.794103
1070,1269,0.825994,0.854939,0.157913
1159,1353,0.36122,0.442038,0.677629
1190,1402,0.0360329,0.604104,0.75774
1309,1498,0.778974,0.320759,0.741344
1354,1506,0.0774783,0.116368,0.67161
1396,1545,0.0851253,0.308839,0.471706
1491,1554,0.238851,0.726985,0.492806
1556,1689,0.764238,0.93807,0.51784
1692,1786,0.835339,0.410941,0.038363
1740,1788,0.732057,0.863184,0.647733
1795,1885,0.31677,0.260713,0.401579
1832,1919,0.666077,0.0871105,0.511015
1881,1936,0.557273,0.640346,0.240053
1930,1985,0.130229,0.272552,0.365424
1971,1986,0.821848,0.63633,0.299823
2008,1987,0.755294,0.649235,0.299736
2075,2158,0.272661,0.644196,0.568282
2401,2780,0.617533,0.197168,0.951701
2519,2829,0.209128,0.0990285,0.922262
2568,2833,0.749428,0.163506,0.929402
2637,2878,0.0813403,0.0779824,0.634904
2694,2883,0.66317,0.203192,0.95734
2738,2926,0.172972,0.887833,0.071911
2779,2931,0.69006,0.196522,0.953277
2834,2974,0.199325,0.868794,0.0541939
2900,3022,0.200181,0.869629,0.055043
2967,3070,0.0224115,0.459219,0.228951
3014,3071,0.428748,0.170051,0.965818
3074,3075,0.882662,0.0746144,0.61922
3099,3118,0.172244,0.886611,0.0747271
3180,3121,0.736832,0.168993,0.933606
3217,3123,0.871905,0.0936368,0.774894
